task,encoder,head,level,metric,n_seeds,mean,seed_sd,seed_min,seed_max,seed_deterministic,boot_mean,boot_ci_lo,boot_ci_hi,n_boot,n_subjects,n_units
XSB_fix_PR,pointnet,softmax,scan,macro_f1,1,0.5264157787858503,0.0,0.5264157787858503,0.5264157787858503,True,0.5266301054702074,0.4856121255787862,0.569679143814387,2000,589,589
XSB_fix_PR,pointnet,softmax,scan,macro_auc,1,0.558968632287743,0.0,0.558968632287743,0.558968632287743,True,0.5599560507165324,0.4998958233813005,0.6158414168183773,2000,589,589
XSB_fix_PR,dgcnn,softmax,scan,accuracy,1,0.8505942275042445,0.0,0.8505942275042445,0.8505942275042445,True,0.8504753820033957,0.8217317487266553,0.8777589134125636,2000,589,589
XSB_fix_PR,dgcnn,softmax,scan,macro_f1,1,0.7874692471707397,0.0,0.7874692471707397,0.7874692471707397,True,0.7869143186432613,0.7461371031773253,0.8243146493287749,2000,589,589
XSB_fix_PR,dgcnn,softmax,scan,macro_auc,1,0.8786626220874029,0.0,0.8786626220874029,0.8786626220874029,True,0.8791716598124114,0.846472687156991,0.9092738211549275,2000,589,589
XSB_fix_PR,pointnet2,softmax,scan,accuracy,5,0.8190152801358235,0.008369275072235121,0.8098471986417657,0.830220713073005,False,0.8189950764006791,0.7921901528013582,0.8458404074702885,2000,589,589
XSB_fix_PR,pointnet2,softmax,scan,macro_f1,5,0.7569644833841098,0.0073289783245216854,0.749552012148823,0.765749284123449,False,0.7566022179135042,0.7204246957366609,0.7919014785870981,2000,589,589
XSB_fix_PR,pointnet2,softmax,scan,macro_auc,5,0.8696323210773693,0.005602411007688169,0.8630454348478283,0.8747624920830694,False,0.8697260900348794,0.8371096826313273,0.9005639684230917,2000,589,589
XSB_fix_GW,geommlp,softmax,scan,accuracy,1,0.5725806451612904,0.0,0.5725806451612904,0.5725806451612904,True,0.5724576612903226,0.5362567204301075,0.6075268817204301,2000,744,744
XSB_fix_GW,geommlp,softmax,scan,macro_f1,1,0.4882638450291133,0.0,0.4882638450291133,0.4882638450291133,True,0.4880268656752941,0.45320136920083076,0.5234061152052628,2000,744,744
XSB_fix_GW,geommlp,softmax,scan,macro_auc,1,0.5635761589403974,0.0,0.5635761589403974,0.5635761589403974,True,0.5639878748651884,0.5169182371370266,0.609005057037104,2000,744,744
XSB_fix_GW,pointnet,softmax,scan,accuracy,1,0.6545698924731183,0.0,0.6545698924731183,0.6545698924731183,True,0.6545248655913979,0.6209677419354839,0.6908602150537635,2000,744,744
XSB_fix_GW,pointnet,softmax,scan,macro_f1,1,0.5814323084837407,0.0,0.5814323084837407,0.5814323084837407,True,0.5807980474843468,0.5441113274290427,0.6192409909985052,2000,744,744
XSB_fix_GW,pointnet,softmax,scan,macro_auc,1,0.6788789025543992,0.0,0.6788789025543992,0.6788789025543992,True,0.6785029255588992,0.6319403233377676,0.7251482559646795,2000,744,744
XSB_fix_GW,dgcnn,softmax,scan,accuracy,1,0.7432795698924731,0.0,0.7432795698924731,0.7432795698924731,True,0.7435913978494623,0.7137096774193549,0.7741935483870968,2000,744,744
XSB_fix_GW,dgcnn,softmax,scan,macro_f1,1,0.6289393080865975,0.0,0.6289393080865975,0.6289393080865975,True,0.6285561773676069,0.5888788187169779,0.6678026118215004,2000,744,744
XSB_fix_GW,dgcnn,softmax,scan,macro_auc,1,0.744228949858089,0.0,0.744228949858089,0.744228949858089,True,0.7441048860174435,0.7037013938492799,0.7849746444997504,2000,744,744
XSB_fix_GW,pointnet2,softmax,scan,accuracy,5,0.6954301075268818,0.009626884182510778,0.6801075268817204,0.7029569892473119,False,0.6954340053763441,0.6663978494623656,0.7228494623655914,2000,744,744
XSB_fix_GW,pointnet2,softmax,scan,macro_f1,5,0.618512690135459,0.013444992400885437,0.5969150360124929,0.6318373872330707,False,0.6179024424879006,0.5866935024488903,0.6486897647054954,2000,744,744
XSB_fix_GW,pointnet2,softmax,scan,macro_auc,5,0.7443424787133397,0.01052456800962603,0.7278027436140019,0.7536187322611164,False,0.7439721462153038,0.7000042277902596,0.7824727858866808,2000,744,744
XSB_fix_PT,geommlp,softmax,scan,accuracy,1,0.6997885835095138,0.0,0.6997885835095138,0.6997885835095138,True,0.6996331923890063,0.6575052854122622,0.7378435517970402,2000,473,473
XSB_fix_PT,geommlp,softmax,scan,macro_f1,1,0.6099535423925668,0.0,0.6099535423925668,0.6099535423925668,True,0.6094121936264523,0.5632756826674636,0.653847969782814,2000,473,473
XSB_fix_PT,geommlp,softmax,scan,macro_auc,1,0.6403440899367348,0.0,0.6403440899367348,0.6403440899367348,True,0.6402321361749652,0.5828527146085798,0.6972021230767974,2000,473,473
XSB_fix_PT,pointnet,softmax,scan,accuracy,1,0.7019027484143763,0.0,0.7019027484143763,0.7019027484143763,True,0.7015803382663849,0.6617336152219874,0.7420718816067653,2000,473,473
XSB_fix_PT,pointnet,softmax,scan,macro_f1,1,0.64874942724874,0.0,0.64874942724874,0.64874942724874,True,0.6478525344939351,0.6008870374760206,0.6932698087695947,2000,473,473
XSB_fix_PT,pointnet,softmax,scan,macro_auc,1,0.7501706795321105,0.0,0.7501706795321105,0.7501706795321105,True,0.7500096555293333,0.7010677758571017,0.7947174351338755,2000,473,473
XSB_fix_PT,dgcnn,softmax,scan,accuracy,1,0.7716701902748414,0.0,0.7716701902748414,0.7716701902748414,True,0.7724122621564482,0.733615221987315,0.8097780126849891,2000,473,473
XSB_fix_PT,dgcnn,softmax,scan,macro_f1,1,0.7304331306990881,0.0,0.7304331306990881,0.7304331306990881,True,0.7309452909260958,0.6865766942161399,0.7746199200420576,2000,473,473
XSB_fix_PT,dgcnn,softmax,scan,macro_auc,1,0.8234946065267853,0.0,0.8234946065267853,0.8234946065267853,True,0.8246226142666955,0.7786703660109286,0.8674780965866398,2000,473,473
XSB_fix_PT,pointnet2,softmax,scan,accuracy,5,0.758139534883721,0.009525480191178708,0.7420718816067653,0.7653276955602537,False,0.757916490486258,0.7251585623678647,0.7885835095137421,2000,473,473
XSB_fix_PT,pointnet2,softmax,scan,macro_f1,5,0.7219431313852676,0.009508414236503263,0.7063367666815943,0.7313045242442686,False,0.7212852941723452,0.684158126962646,0.7563288294319205,2000,473,473
XSB_fix_PT,pointnet2,softmax,scan,macro_auc,5,0.815465841336307,0.011177879454803728,0.8008511219334578,0.8268626826270994,False,0.81556999215833,0.773474077914208,0.8546444994995077,2000,473,473
XSB_fix_LC,geommlp,softmax,scan,accuracy,1,0.7,0.0,0.7,0.7,True,0.6999791666666666,0.6166666666666667,0.7833333333333333,2000,120,120
XSB_fix_LC,geommlp,softmax,scan,macro_f1,1,0.48051948051948057,0.0,0.48051948051948057,0.48051948051948057,True,0.47739502491946645,0.40298507462686567,0.568632672080948,2000,120,120
XSB_fix_LC,geommlp,softmax,scan,macro_auc,1,0.4366386554621849,0.0,0.4366386554621849,0.4366386554621849,True,0.4354519366240206,0.31600328012422924,0.5512969076308571,2000,120,120
XSB_fix_LC,pointnet,softmax,scan,accuracy,1,0.6416666666666667,0.0,0.6416666666666667,0.6416666666666667,True,0.6416208333333333,0.55,0.725,2000,120,120
XSB_fix_LC,pointnet,softmax,scan,macro_f1,1,0.46467475879240583,0.0,0.46467475879240583,0.46467475879240583,True,0.46188796293513523,0.38613111026904134,0.5487179487179488,2000,120,120
XSB_fix_LC,pointnet,softmax,scan,macro_auc,1,0.4830252100840336,0.0,0.4830252100840336,0.4830252100840336,True,0.4821567908751232,0.36973630631960946,0.5948176425715488,2000,120,120
XSB_fix_LC,dgcnn,softmax,scan,accuracy,1,0.6916666666666667,0.0,0.6916666666666667,0.6916666666666667,True,0.6921624999999999,0.6083333333333333,0.775,2000,120,120
XSB_fix_LC,dgcnn,softmax,scan,macro_f1,1,0.601829432337907,0.0,0.601829432337907,0.601829432337907,True,0.599117463910438,0.5053206787460454,0.6972049689440993,2000,120,120
XSB_fix_LC,dgcnn,softmax,scan,macro_auc,1,0.6618487394957984,0.0,0.6618487394957984,0.6618487394957984,True,0.6626360029200197,0.5548790586985032,0.7642476360590196,2000,120,120
XSB_fix_LC,pointnet2,softmax,scan,accuracy,5,0.7083333333333334,0.016666666666666663,0.6833333333333333,0.725,False,0.7088108333333334,0.6283333333333334,0.7816666666666666,2000,120,120
XSB_fix_LC,pointnet2,softmax,scan,macro_f1,5,0.5427545546558704,0.021646184108171866,0.5052083333333334,0.5572916666666666,False,0.5404927708894217,0.46429675992864217,0.6233085898753367,2000,120,120
XSB_fix_LC,pointnet2,softmax,scan,macro_auc,5,0.6215126050420168,0.024467494494617714,0.5831932773109244,0.6447058823529411,False,0.6211446862470729,0.5137482221084373,0.7212883734042125,2000,120,120
