task,encoder,head,level,seed,metric,value,n_units,n_subjects
XSB_fix_FC,pointnet2,softmax,scan,2,macro_auc,0.6917908044808243,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,2,f1_class::Unaffected,0.8279569892473119,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,2,f1_class::Affected,0.2542372881355932,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,3,accuracy,0.7220015885623511,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,3,macro_f1,0.5329524738203247,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,3,macro_auc,0.6830121849950006,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,3,f1_class::Unaffected,0.8300970873786407,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,3,f1_class::Affected,0.23580786026200873,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,4,accuracy,0.7172359015091342,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,4,macro_f1,0.5265517387079055,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,4,macro_auc,0.6943413493314352,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,4,f1_class::Unaffected,0.827016520894072,1259,1259
XSB_fix_FC,pointnet2,softmax,scan,4,f1_class::Affected,0.22608695652173913,1259,1259
XSB_fix_PR,geommlp,softmax,scan,0,accuracy,0.6774193548387096,589,589
XSB_fix_PR,geommlp,softmax,scan,0,macro_f1,0.5907927453561503,589,589
XSB_fix_PR,geommlp,softmax,scan,0,macro_auc,0.6475382512750425,589,589
XSB_fix_PR,geommlp,softmax,scan,0,f1_class::Unaffected,0.7790697674418605,589,589
XSB_fix_PR,geommlp,softmax,scan,0,f1_class::Affected,0.4025157232704403,589,589
XSB_fix_PR,pointnet,softmax,scan,0,accuracy,0.634974533106961,589,589
XSB_fix_PR,pointnet,softmax,scan,0,macro_f1,0.5264157787858503,589,589
XSB_fix_PR,pointnet,softmax,scan,0,macro_auc,0.558968632287743,589,589
XSB_fix_PR,pointnet,softmax,scan,0,f1_class::Unaffected,0.7531572904707233,589,589
XSB_fix_PR,pointnet,softmax,scan,0,f1_class::Affected,0.2996742671009772,589,589
XSB_fix_PR,dgcnn,softmax,scan,0,accuracy,0.8505942275042445,589,589
