base_task,encoder,head,level,metric,train_seed_mean,train_seed_sd,train_seed_min,train_seed_max,n_train_seeds,infer_seed_sd,n_units,n_subjects,train_seed_range,boot_ci_lo,boot_ci_hi,boot_ci_width,legacy_value,legacy_ci_lo,legacy_ci_hi,legacy_z,legacy_inside_seed_range
B1_corrected,pointnet,knn11,subject,accuracy,0.20791268758526602,0.008332022638255087,0.1937244201909959,0.2141882673942701,5,0.0,733,733,0.02046384720327421,0.17952251023192356,0.23819918144611182,0.058676671214188264,0.2223738062755798,0.1923601637107776,0.2510231923601637,1.7356072250593713,False
B1_corrected,pointnet,knn11,subject,f1_class::Cartilage,0.11642000929926624,0.08000309903306294,0.0,0.2051282051282051,5,0.0,733,733,0.2051282051282051,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Ciliopathy,0.19406029715157502,0.07756623629703849,0.0769230769230769,0.2758620689655172,5,0.0,733,733,0.19893899204244028,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Cohesinopathy,0.027777777777777755,0.03928371006591928,0.0,0.0833333333333333,5,0.0,733,733,0.0833333333333333,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Connective Tissue,0.26321989972630605,0.029068264029628116,0.2333333333333333,0.3048780487804878,5,0.0,733,733,0.07154471544715449,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Control,0.3951175991722723,0.03376087353144822,0.3523573200992556,0.4404761904761904,5,0.0,733,733,0.08811887037693483,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::DNA Repair,0.15058823529411763,0.09463095318677743,0.0,0.2352941176470588,5,0.0,733,733,0.2352941176470588,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Deletion,0.18636698619882547,0.029264178690565818,0.1570247933884297,0.2323651452282157,5,0.0,733,733,0.07534035183978599,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Duplication,0.0,0.0,0.0,0.0,5,0.0,733,733,0.0,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Ectodermal,0.06257703081232492,0.05773149337227941,0.0,0.1176470588235294,5,0.0,733,733,0.1176470588235294,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Growth,0.0,0.0,0.0,0.0,5,0.0,733,733,0.0,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Imprinting,0.069808263875428,0.033849203708004,0.0363636363636363,0.1269841269841269,5,0.0,733,733,0.0906204906204906,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Lysozome,0.02857142857142856,0.06388765649999396,0.0,0.1428571428571428,5,0.0,733,733,0.1428571428571428,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Neurocristopathy,0.03747723974139066,0.037442264797001565,0.0,0.0769230769230769,5,0.0,733,733,0.0769230769230769,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Peroxisome,0.30947940947940944,0.15782002847340978,0.1818181818181818,0.5,5,0.0,733,733,0.31818181818181823,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Primary Palate,0.16698412698412696,0.09437706012828566,0.0,0.2222222222222222,5,0.0,733,733,0.2222222222222222,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Rasopathy,0.07437430267327172,0.04586380985376236,0.0,0.1237113402061855,5,0.0,733,733,0.1237113402061855,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Sex Chromosome,0.08897808012093725,0.036115949562988525,0.0408163265306122,0.125,5,0.0,733,733,0.08418367346938779,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Trisomy,0.012903225806451599,0.028852490032255325,0.0,0.064516129032258,5,0.0,733,733,0.064516129032258,,,,,,,,False
B1_corrected,pointnet,knn11,subject,f1_class::Uncategorized,0.1597977837474944,0.027810324333097478,0.1256038647342995,0.2,5,0.0,733,733,0.07439613526570052,,,,,,,,False
B1_corrected,pointnet,knn11,subject,macro_auc,0.6671068636008922,0.01847334203989178,0.649154743420037,0.6920934792520128,5,0.0,733,733,0.04293873583197583,0.6391384286456908,0.6932840836158072,0.054145654970116364,0.6671934391423413,0.6388204579751801,0.6943915872432577,0.00468651212445112,True
B1_corrected,pointnet,knn11,subject,macro_f1,0.12339482612802125,0.02310181730088386,0.0845359746902744,0.1444837386707803,5,0.0,733,733,0.059947763980505886,0.08865302058599675,0.15399862370919998,0.06534560312320323,0.148965503609691,0.1138604031997546,0.1802522222410694,1.1068686566355725,False
B1_corrected,pointnet,proto,scan,accuracy,0.10195652173913036,0.023865441752016728,0.0728260869565217,0.1315217391304347,5,0.0,1840,733,0.058695652173912996,0.08370805279365709,0.1208720185016939,0.03716396570803682,0.0994565217391304,0.0818260015523349,0.1170607410128093,-0.10475397966554298,True
B1_corrected,pointnet,proto,scan,f1_class::Cartilage,0.11371231632459355,0.08415184505852263,0.0,0.2365591397849462,5,0.0,1840,733,0.2365591397849462,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Ciliopathy,0.14537883825769882,0.05850885550768475,0.0783132530120482,0.2051282051282051,5,0.0,1840,733,0.1268149521161569,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Cohesinopathy,0.11437268846720099,0.027210643564031276,0.072072072072072,0.1466666666666666,5,0.0,1840,733,0.07459459459459461,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Connective Tissue,0.2039566349393002,0.022255760484247586,0.1749049429657794,0.2222222222222222,5,0.0,1840,733,0.0473172792564428,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Control,0.151016587943349,0.14106997079631534,0.0,0.3139013452914798,5,0.0,1840,733,0.3139013452914798,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::DNA Repair,0.09775235787926434,0.024895329198234402,0.0701754385964912,0.1235955056179775,5,0.0,1840,733,0.0534200670214863,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Deletion,0.0083045977011494,0.01137165218912232,0.0,0.0208333333333333,5,0.0,1840,733,0.0208333333333333,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Duplication,0.00470588235294116,0.01052267283529309,0.0,0.0235294117647058,5,0.0,1840,733,0.0235294117647058,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Ectodermal,0.09059805247529043,0.018163255295211993,0.0625,0.1123595505617977,5,0.0,1840,733,0.049859550561797694,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Growth,0.058088649113711,0.019114625747024327,0.0368663594470046,0.0808080808080808,5,0.0,1840,733,0.0439417213610762,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Imprinting,0.0800472706796381,0.021792730557484576,0.0479041916167664,0.1088435374149659,5,0.0,1840,733,0.0609393457981995,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Lysozome,0.17604898807159114,0.05105615130112844,0.1105527638190954,0.2264150943396226,5,0.0,1840,733,0.11586233052052719,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Neurocristopathy,0.05186100131752304,0.047352758013052366,0.0,0.0875,5,0.0,1840,733,0.0875,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Peroxisome,0.17708946491802274,0.03648821254844916,0.1351351351351351,0.233009708737864,5,0.0,1840,733,0.09787457360272891,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Primary Palate,0.061359764464012354,0.03792749015582302,0.0,0.0961538461538461,5,0.0,1840,733,0.0961538461538461,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Rasopathy,0.10040955491132916,0.027227196822861045,0.0682926829268292,0.1328671328671328,5,0.0,1840,733,0.0645744499403036,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Sex Chromosome,0.11049953115261621,0.03284536483775494,0.0756756756756756,0.1567164179104477,5,0.0,1840,733,0.08104074223477209,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Trisomy,0.0101142421934501,0.014382059189786684,0.0,0.0307692307692307,5,0.0,1840,733,0.0307692307692307,,,,,,,,False
B1_corrected,pointnet,proto,scan,f1_class::Uncategorized,0.01628535982521476,0.023126738966049887,0.0,0.055045871559633,5,0.0,1840,733,0.055045871559633,,,,,,,,False
B1_corrected,pointnet,proto,scan,macro_auc,0.6754064468138904,0.014900616262328407,0.6566542052958478,0.6915847177314829,5,0.0,1840,733,0.03493051243563505,0.6495002753997242,0.7004737065058297,0.05097343110610553,0.676740056349567,0.6521375452092371,0.7017351808759014,0.08950029396087772,True
B1_corrected,pointnet,proto,scan,macro_f1,0.09324219910462613,0.023375467597220447,0.0603521339159841,0.1183950346705183,5,0.0,1840,733,0.0580429007545342,0.07422098562359365,0.1099635613953788,0.03574257577178515,0.0953636036835391,0.0766642418545291,0.1111503360178406,0.0907534606565575,True
B1_corrected,pointnet,proto,scan,top3_accuracy,0.2839130434782608,0.03287167508181337,0.2380434782608695,0.3206521739130434,5,0.0,1840,733,0.08260869565217391,0.2554208256311805,0.31247716741018033,0.05705634177899982,,,,,False
B1_corrected,pointnet,proto,scan,top5_accuracy,0.4660869565217391,0.05175128876142903,0.3929347826086956,0.5157608695652174,5,0.0,1840,733,0.12282608695652181,0.4351643513073711,0.49701116489815184,0.06184681359078076,,,,,False
B1_corrected,pointnet,proto,subject,accuracy,0.13206002728512958,0.03564601428356693,0.0845839017735334,0.1664392905866303,5,0.0,733,733,0.0818553888130969,0.10804229195088673,0.15635743519781709,0.048315143246930356,0.1364256480218281,0.111869031377899,0.1623465211459754,0.12247149714887212,True
B1_corrected,pointnet,proto,subject,f1_class::Cartilage,0.18606837606837603,0.13646524393504003,0.0,0.3846153846153846,5,0.0,733,733,0.3846153846153846,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Ciliopathy,0.17668506931664824,0.05850809843936733,0.1025641025641025,0.2272727272727272,5,0.0,733,733,0.1247086247086247,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Cohesinopathy,0.129600538000679,0.03646065172409917,0.0821917808219178,0.1818181818181818,5,0.0,733,733,0.09962640099626399,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Connective Tissue,0.24722507150088577,0.03525976479395233,0.1917808219178082,0.2857142857142857,5,0.0,733,733,0.09393346379647749,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Control,0.17298642162210717,0.15031496694562757,0.0,0.3219512195121951,5,0.0,733,733,0.3219512195121951,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::DNA Repair,0.14957912457912456,0.07192636575338442,0.0909090909090909,0.2727272727272727,5,0.0,733,733,0.18181818181818182,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Deletion,0.035747332290433795,0.015277067474769312,0.0206185567010309,0.0571428571428571,5,0.0,733,733,0.036524300441826196,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Duplication,0.0,0.0,0.0,0.0,5,0.0,733,733,0.0,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Ectodermal,0.1236394154392472,0.031038648909362483,0.0952380952380952,0.1707317073170731,5,0.0,733,733,0.0754936120789779,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Growth,0.07443458289219337,0.0303129711818807,0.0408163265306122,0.12,5,0.0,733,733,0.07918367346938779,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Imprinting,0.11217359855334537,0.06577311481668653,0.0,0.1714285714285714,5,0.0,733,733,0.1714285714285714,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Lysozome,0.20960556591116858,0.07836397148003117,0.12,0.3225806451612903,5,0.0,733,733,0.20258064516129032,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Neurocristopathy,0.0673599037778142,0.06553796224109962,0.0,0.1492537313432835,5,0.0,733,733,0.1492537313432835,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Peroxisome,0.23655894633109006,0.04583041949833001,0.1951219512195122,0.3125,5,0.0,733,733,0.1173780487804878,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Primary Palate,0.13338989961841324,0.08255156345850391,0.0,0.217391304347826,5,0.0,733,733,0.217391304347826,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Rasopathy,0.09445554852658859,0.033987182804668316,0.056338028169014,0.125,5,0.0,733,733,0.06866197183098599,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Sex Chromosome,0.1404590089016419,0.06159908622599736,0.0631578947368421,0.2037037037037037,5,0.0,733,733,0.14054580896686159,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Trisomy,0.0070175438596491195,0.015691705105261675,0.0,0.0350877192982456,5,0.0,733,733,0.0350877192982456,,,,,,,,False
B1_corrected,pointnet,proto,subject,f1_class::Uncategorized,0.0471475674840386,0.012718418632007877,0.0347826086956521,0.0655737704918032,5,0.0,733,733,0.0307911617961511,,,,,,,,False
B1_corrected,pointnet,proto,subject,macro_auc,0.7025386804465382,0.015667258895318333,0.6835068347132905,0.7177071598495602,5,0.0,733,733,0.034200325136269694,0.6740230920296829,0.7283776271573986,0.05435453512771571,0.710362900116416,0.6823370446962501,0.736482066112609,0.4993993985901265,True
B1_corrected,pointnet,proto,subject,macro_f1,0.12337544814070758,0.03567402768996643,0.0714585786869604,0.1533551528582951,5,0.0,733,733,0.0818965741713347,0.0969481176139334,0.14648118011541653,0.04953306250148312,0.1369430423555307,0.1082133349447012,0.1611358217478347,0.3803213456225214,True
B1_corrected,pointnet,proto,subject,top3_accuracy,0.3372442019099591,0.04254862042430228,0.276944065484311,0.3751705320600272,5,0.0,733,733,0.09822646657571621,0.30341064120054567,0.3710777626193724,0.06766712141882675,,,,,False
B1_corrected,pointnet,proto,subject,top5_accuracy,0.513506139154161,0.061555034686561726,0.4297407912687585,0.5716234652114598,5,0.0,733,733,0.14188267394270127,0.47802182810368343,0.5481718963165074,0.07015006821282399,,,,,False
B1_corrected,pointnet,softmax,scan,accuracy,0.11706521739130431,0.009741762551928042,0.1059782608695652,0.1298913043478261,5,0.0,1840,733,0.023913043478260884,0.09782509817026805,0.1367074063882742,0.038882308218006145,0.1233695652173913,0.1038010317870222,0.142699863673986,0.6471465294377624,True
B1_corrected,pointnet,softmax,scan,f1_class::Cartilage,0.10579564289412006,0.09150783334299455,0.0,0.2201834862385321,5,0.0,1840,733,0.2201834862385321,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Ciliopathy,0.17061402009139442,0.088536758437806,0.0821917808219178,0.2790697674418604,5,0.0,1840,733,0.1968779866199426,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Cohesinopathy,0.11440706194129353,0.025986142936372716,0.0845070422535211,0.1438848920863309,5,0.0,1840,733,0.059377849832809804,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Connective Tissue,0.21356905864031547,0.032520673408903626,0.1838235294117647,0.2594936708860759,5,0.0,1840,733,0.0756701414743112,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Control,0.29226452420667115,0.05998265468932747,0.1947743467933491,0.3485477178423236,5,0.0,1840,733,0.15377337104897448,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::DNA Repair,0.0963798046150987,0.0410198027741628,0.0363636363636363,0.1428571428571428,5,0.0,1840,733,0.1064935064935065,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Deletion,0.00554597735794458,0.009024992474819325,0.0,0.0207612456747404,5,0.0,1840,733,0.0207612456747404,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Duplication,0.025944433197955703,0.02353340412008397,0.0,0.0602409638554216,5,0.0,1840,733,0.0602409638554216,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Ectodermal,0.07379748577902802,0.014791994376581845,0.0545454545454545,0.0909090909090909,5,0.0,1840,733,0.0363636363636364,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Growth,0.06872252526741686,0.04977932702760776,0.0168067226890756,0.1403508771929824,5,0.0,1840,733,0.1235441545039068,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Imprinting,0.07222885477936718,0.04089374222814542,0.0427807486631016,0.1367521367521367,5,0.0,1840,733,0.0939713880890351,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Lysozome,0.17827390292959297,0.06153710283325964,0.1221374045801526,0.2718446601941747,5,0.0,1840,733,0.1497072556140221,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Neurocristopathy,0.039208877366001385,0.019134955255344775,0.0148148148148148,0.0652173913043478,5,0.0,1840,733,0.050402576489532995,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Peroxisome,0.20362927770208997,0.02407183822339896,0.1869158878504672,0.2452830188679245,5,0.0,1840,733,0.0583671310174573,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Primary Palate,0.052626236061434836,0.03087865963006052,0.0,0.0816326530612244,5,0.0,1840,733,0.0816326530612244,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Rasopathy,0.03483351321783204,0.028980517043667834,0.0125786163522012,0.0857142857142857,5,0.0,1840,733,0.0731356693620845,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Sex Chromosome,0.12293625356504352,0.023789171370669427,0.0825688073394495,0.1434977578475336,5,0.0,1840,733,0.0609289505080841,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Trisomy,0.033865284502943876,0.043349244780591954,0.0,0.106060606060606,5,0.0,1840,733,0.106060606060606,,,,,,,,False
B1_corrected,pointnet,softmax,scan,f1_class::Uncategorized,0.00671694151409472,0.006678700059122815,0.0,0.0134228187919463,5,0.0,1840,733,0.0134228187919463,,,,,,,,False
B1_corrected,pointnet,softmax,scan,macro_auc,0.6898399020759574,0.014633281203728074,0.6672327993598174,0.7035579116109286,5,0.0,1840,733,0.036325112251111236,0.6656536776779255,0.713563152529187,0.04790947485126151,0.6940092588914348,0.6715788413159286,0.7169280048620351,0.28492289305663465,True
B1_corrected,pointnet,softmax,scan,macro_f1,0.10059787766471781,0.013000663921533906,0.0811679727194615,0.1169963394830518,5,0.0,1840,733,0.0358283667635903,0.07992409032807571,0.11835677667732539,0.03843268634924968,0.1070058827152048,0.0868995980952713,0.1241385657988994,0.4928982926689581,True
B1_corrected,pointnet,softmax,scan,top3_accuracy,0.30597826086956514,0.041718815821794084,0.2418478260869565,0.3429347826086956,5,0.0,1840,733,0.10108695652173907,0.27740874140986094,0.3347362798625875,0.05732753845272659,,,,,False
B1_corrected,pointnet,softmax,scan,top5_accuracy,0.5017391304347826,0.061645146238940976,0.4119565217391304,0.5510869565217391,5,0.0,1840,733,0.13913043478260873,0.4715903795433899,0.5320237033791069,0.06043332383571698,,,,,False
B1_corrected,pointnet,softmax,subject,accuracy,0.14215552523874483,0.012702978823448619,0.1241473396998635,0.1541609822646657,5,0.0,733,733,0.030013642564802212,0.1167803547066848,0.16753069577080487,0.050750341064120075,0.1596180081855388,0.1336971350613915,0.1869031377899045,1.3746762227580605,False
B1_corrected,pointnet,softmax,subject,f1_class::Cartilage,0.13630820105820105,0.1215808517443843,0.0,0.32,5,0.0,733,733,0.32,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Ciliopathy,0.1806594068918012,0.06993642965562145,0.1126760563380281,0.2857142857142857,5,0.0,733,733,0.1730382293762576,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Cohesinopathy,0.1464513361956515,0.029276695127985395,0.1219512195121951,0.1951219512195122,5,0.0,733,733,0.0731707317073171,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Connective Tissue,0.2275822642591419,0.04820068454636074,0.1739130434782608,0.2678571428571428,5,0.0,733,733,0.09394409937888198,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Control,0.30210950603137915,0.03900410432333689,0.2631578947368421,0.3454545454545454,5,0.0,733,733,0.08229665071770331,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::DNA Repair,0.16835164835164834,0.0692662999701628,0.1,0.25,5,0.0,733,733,0.15,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Deletion,0.00421052631578946,0.009415023063156978,0.0,0.0210526315789473,5,0.0,733,733,0.0210526315789473,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Duplication,0.00851063829787234,0.019030365765955657,0.0,0.0425531914893617,5,0.0,733,733,0.0425531914893617,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Ectodermal,0.09433537962194394,0.04175117996559071,0.032258064516129,0.1359223300970873,5,0.0,733,733,0.10366426558095829,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Growth,0.07277818282034898,0.06583633102945823,0.0,0.16,5,0.0,733,733,0.16,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Imprinting,0.07662486047050394,0.03313090998855269,0.0408163265306122,0.1071428571428571,5,0.0,733,733,0.06632653061224489,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Lysozome,0.21666009247693552,0.06710104756489764,0.1132075471698113,0.2857142857142857,5,0.0,733,733,0.1725067385444744,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Neurocristopathy,0.07294166862760473,0.06673759820834202,0.0,0.175438596491228,5,0.0,733,733,0.175438596491228,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Peroxisome,0.2119334344864411,0.020317235218734853,0.1904761904761904,0.2325581395348837,5,0.0,733,733,0.04208194905869328,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Primary Palate,0.11439462005499738,0.02994217349673159,0.0909090909090909,0.1632653061224489,5,0.0,733,733,0.07235621521335801,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Rasopathy,0.04067830209006678,0.005455476382433271,0.0357142857142857,0.05,5,0.0,733,733,0.014285714285714304,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Sex Chromosome,0.163196521771692,0.039839497796485344,0.101010101010101,0.208695652173913,5,0.0,733,733,0.10768555116381201,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Trisomy,0.03090909090909088,0.047932459368960206,0.0,0.109090909090909,5,0.0,733,733,0.109090909090909,,,,,,,,False
B1_corrected,pointnet,softmax,subject,f1_class::Uncategorized,0.0,0.0,0.0,0.0,5,0.0,733,733,0.0,,,,,,,,False
B1_corrected,pointnet,softmax,subject,macro_auc,0.7090549712487347,0.01612270648717103,0.6835369534469996,0.7261293898442674,5,0.0,733,733,0.04259243639726784,0.6821761353521836,0.7345453326895984,0.05236919733741485,0.7204116974585583,0.6907480259144931,0.7475684078024386,0.7043932865031173,True
B1_corrected,pointnet,softmax,subject,macro_f1,0.1194018779332163,0.019597557361599138,0.0868455618424563,0.138269576137102,5,0.0,733,733,0.0514240142946457,0.092725542974731,0.14334128665217083,0.05061574367743983,0.1353507300175189,0.1051636380185624,0.1611923071683058,0.8138183647087536,True
B1_corrected,pointnet,softmax,subject,top3_accuracy,0.33478854024556615,0.037740867805915505,0.2714870395634379,0.3683492496589359,5,0.0,733,733,0.096862210095498,0.30095497953615274,0.3683560709413369,0.06740109140518413,,,,,False
B1_corrected,pointnet,softmax,subject,top5_accuracy,0.519781718963165,0.0537887421656653,0.4351978171896316,0.5784447476125512,5,0.0,733,733,0.14324693042291958,0.4837585266030014,0.555525238744884,0.07176671214188263,,,,,False
B1_corrected,pointnet2,knn11,scan,accuracy,0.2824347826086956,0.011356901252064745,0.2670652173913043,0.2945652173913043,5,0.006865302644839627,1840,733,0.027500000000000024,0.25605410166594844,0.30899442642492525,0.05294032475897681,0.2847826086956521,0.2587079640023661,0.3116486043110649,0.20673122314325376,True
B1_corrected,pointnet2,knn11,scan,f1_class::Cartilage,0.18274651203874873,0.04843555428519541,0.12612816675669208,0.25996246335236534,5,0.035099472629304025,1840,733,0.13383429659567325,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Ciliopathy,0.24497406149813722,0.0345947931615132,0.20670706269015127,0.2990571967316153,5,0.04032620328633294,1840,733,0.09235013404146403,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Cohesinopathy,0.12345857089293462,0.012710309096131234,0.1075271512113617,0.14015570950823922,5,0.05211874218871959,1840,733,0.032628558296877525,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Connective Tissue,0.2593763161737568,0.02982603910018815,0.21506516671379333,0.29366009114497793,5,0.020776979978181565,1840,733,0.0785949244311846,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Control,0.5059174578167118,0.014736094599461607,0.4918072359909188,0.5300567303270576,5,0.008687726921470613,1840,733,0.03824949433613878,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::DNA Repair,0.23764289441021905,0.059587862224330025,0.15700137261112868,0.29511778194705024,5,0.04700928575830375,1840,733,0.13811640933592156,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Deletion,0.24533240261218978,0.014248736645195593,0.22979300260989563,0.2573871403283058,5,0.016700747834464454,1840,733,0.027594137718410156,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Duplication,0.09403828628020516,0.020377547467236547,0.06573315202634356,0.11384509960573404,5,0.030590855063552035,1840,733,0.04811194757939048,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Ectodermal,0.17544922965471246,0.06933531214141563,0.07992733553709161,0.2508305647840531,5,0.06406674196181646,1840,733,0.17090322924696147,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Growth,0.04873865072125941,0.052748289946011905,0.01666666666666666,0.14199628390932736,5,0.05068455894221148,1840,733,0.1253296172426607,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Imprinting,0.10716831641730684,0.030372420196913025,0.06603356127996356,0.1466481983205859,5,0.024042732182693424,1840,733,0.08061463704062234,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Lysozome,0.222447273912416,0.03490529635406147,0.1835860027164375,0.2667036469834604,5,0.03603964996188438,1840,733,0.0831176442670229,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Neurocristopathy,0.058968729119186866,0.011841617983440376,0.04766428145206516,0.07554569211811935,5,0.022050829994283882,1840,733,0.027881410666054186,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Peroxisome,0.3008098817692512,0.01702333150222842,0.28111837879279733,0.3269029678529037,5,0.038050195947529564,1840,733,0.04578458906010635,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Primary Palate,0.28524701899464705,0.045702462678663104,0.24302704463994784,0.3622894847088395,5,0.025167358919830622,1840,733,0.11926244006889164,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Rasopathy,0.25165241503991914,0.014595302486319442,0.22639594476926073,0.26409838148609904,5,0.016124699109204076,1840,733,0.03770243671683832,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Sex Chromosome,0.07640040254558471,0.017148444333141968,0.05358165561284206,0.10131809253696536,5,0.02329917052669924,1840,733,0.0477364369241233,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Trisomy,0.19046479878357503,0.04723616097826148,0.11171828731492595,0.22676752378100082,5,0.033621154877962446,1840,733,0.11504923646607487,,,,,,,,False
B1_corrected,pointnet2,knn11,scan,f1_class::Uncategorized,0.22773949836675395,0.01969836625616921,0.1973369633219436,0.25151120137570726,5,0.01603527896922273,1840,733,0.054174238053763674,,,,,,,,False
