task,encoder,head,level,seed,metric,value,n_units,n_subjects
B1_corrected_ts4,dgcnn,softmax,subject,0,top3_accuracy,0.5757162346521146,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,top5_accuracy,0.73806275579809,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Cartilage,0.3783783783783784,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Ciliopathy,0.2941176470588235,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Cohesinopathy,0.0,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Connective Tissue,0.3465346534653465,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Control,0.5974842767295597,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::DNA Repair,0.3636363636363636,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Deletion,0.0824742268041237,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Duplication,0.1560283687943262,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Ectodermal,0.4,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Growth,0.2857142857142857,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Imprinting,0.0,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Lysozome,0.2465753424657534,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Neurocristopathy,0.1702127659574468,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Peroxisome,0.4,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Primary Palate,0.4516129032258064,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Rasopathy,0.1851851851851851,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Sex Chromosome,0.2898550724637681,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Trisomy,0.3908045977011494,733,733
B1_corrected_ts4,dgcnn,softmax,subject,0,f1_class::Uncategorized,0.0363636363636363,733,733
B1_corrected_ts4,dgcnn,proto,scan,0,accuracy,0.2494565217391304,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,macro_f1,0.2226791344334348,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,macro_auc,0.7829420008876357,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,top3_accuracy,0.5141304347826087,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,top5_accuracy,0.7081521739130435,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Cartilage,0.2748091603053435,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Ciliopathy,0.2689075630252101,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Cohesinopathy,0.2115384615384615,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Connective Tissue,0.3106796116504854,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Control,0.5166959578207382,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::DNA Repair,0.2666666666666666,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Deletion,0.1231671554252199,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Duplication,0.018348623853211,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Ectodermal,0.202020202020202,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Growth,0.2432432432432432,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Imprinting,0.2279411764705882,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Lysozome,0.2374429223744292,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Neurocristopathy,0.1573033707865168,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Peroxisome,0.2075471698113207,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Primary Palate,0.2,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Rasopathy,0.2296650717703349,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Sex Chromosome,0.213903743315508,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Trisomy,0.2238805970149253,1840,733
B1_corrected_ts4,dgcnn,proto,scan,0,f1_class::Uncategorized,0.0971428571428571,1840,733
B1_corrected_ts4,dgcnn,proto,subject,0,accuracy,0.3287858117326057,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,macro_f1,0.3142811941605427,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,macro_auc,0.8212935594609548,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,top3_accuracy,0.6111869031377899,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,top5_accuracy,0.7639836289222374,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Cartilage,0.40625,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Ciliopathy,0.3783783783783784,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Cohesinopathy,0.3636363636363636,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Connective Tissue,0.3439490445859872,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Control,0.5615384615384615,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::DNA Repair,0.4444444444444444,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Deletion,0.1818181818181818,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Duplication,0.0,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Ectodermal,0.3255813953488372,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Growth,0.2962962962962963,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Imprinting,0.1904761904761904,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Lysozome,0.4,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Neurocristopathy,0.2580645161290322,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Peroxisome,0.2857142857142857,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Primary Palate,0.4210526315789473,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Rasopathy,0.3157894736842105,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Sex Chromosome,0.2666666666666666,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Trisomy,0.3684210526315789,733,733
B1_corrected_ts4,dgcnn,proto,subject,0,f1_class::Uncategorized,0.1632653061224489,733,733
B1_corrected_ts4,dgcnn,knn11,scan,0,accuracy,0.2896739130434783,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,macro_f1,0.198174982975897,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,macro_auc,0.7069547923970063,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Cartilage,0.1875,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Ciliopathy,0.2790697674418604,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Cohesinopathy,0.1538461538461538,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Connective Tissue,0.2608695652173913,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Control,0.5166130760986066,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::DNA Repair,0.0512820512820512,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Deletion,0.261437908496732,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Duplication,0.0481927710843373,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Ectodermal,0.1818181818181818,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Growth,0.0,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Imprinting,0.1117318435754189,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Lysozome,0.1791044776119403,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Neurocristopathy,0.1161290322580645,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Peroxisome,0.2857142857142857,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Primary Palate,0.3571428571428571,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Rasopathy,0.2635658914728682,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Sex Chromosome,0.0695652173913043,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Trisomy,0.2040816326530612,1840,733
B1_corrected_ts4,dgcnn,knn11,scan,0,f1_class::Uncategorized,0.2376599634369287,1840,733
B1_corrected_ts4,dgcnn,knn11,subject,0,accuracy,0.2919508867667121,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,macro_f1,0.2077011083225709,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,macro_auc,0.7260913868995873,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Cartilage,0.2325581395348837,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Ciliopathy,0.2727272727272727,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Cohesinopathy,0.1052631578947368,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Connective Tissue,0.240506329113924,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Control,0.5213032581453634,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::DNA Repair,0.0,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Deletion,0.2242990654205607,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Duplication,0.1212121212121212,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Ectodermal,0.2,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Growth,0.0,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Imprinting,0.12,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Lysozome,0.125,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Neurocristopathy,0.0357142857142857,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Peroxisome,0.4285714285714285,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Primary Palate,0.4545454545454545,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Rasopathy,0.2857142857142857,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Sex Chromosome,0.0769230769230769,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Trisomy,0.303030303030303,733,733
B1_corrected_ts4,dgcnn,knn11,subject,0,f1_class::Uncategorized,0.1989528795811518,733,733
B1_corrected_ts4,pointnet2,softmax,scan,0,accuracy,0.2309782608695652,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,macro_f1,0.2170365737937399,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,macro_auc,0.7692554045735015,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,top3_accuracy,0.5,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,top5_accuracy,0.7048913043478261,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Cartilage,0.2341463414634146,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Ciliopathy,0.2014388489208633,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Cohesinopathy,0.174863387978142,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Connective Tissue,0.2461538461538461,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Control,0.5311355311355311,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::DNA Repair,0.4117647058823529,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Deletion,0.0736196319018405,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Duplication,0.1142857142857142,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Ectodermal,0.1891891891891892,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Growth,0.2333333333333333,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Imprinting,0.1900452488687782,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Lysozome,0.4714285714285714,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Neurocristopathy,0.1657458563535911,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Peroxisome,0.2,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Primary Palate,0.125,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Rasopathy,0.1078431372549019,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Sex Chromosome,0.1884816753926701,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Trisomy,0.2011173184357542,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,0,f1_class::Uncategorized,0.0641025641025641,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,accuracy,0.2206521739130434,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,macro_f1,0.2089826592753979,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,macro_auc,0.7643805998703792,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,top3_accuracy,0.4934782608695652,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,top5_accuracy,0.6994565217391304,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Cartilage,0.23,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Ciliopathy,0.1925925925925926,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Cohesinopathy,0.1693121693121693,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Connective Tissue,0.236734693877551,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Control,0.4835164835164835,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::DNA Repair,0.3880597014925373,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Deletion,0.0438871473354232,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Duplication,0.0914285714285714,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Ectodermal,0.24,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Growth,0.123076923076923,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Imprinting,0.217391304347826,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Lysozome,0.4748201438848921,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Neurocristopathy,0.1818181818181818,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Peroxisome,0.1818181818181818,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Primary Palate,0.1290322580645161,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Rasopathy,0.1568627450980392,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Sex Chromosome,0.1818181818181818,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Trisomy,0.1967213114754098,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,1,f1_class::Uncategorized,0.0517799352750809,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,accuracy,0.2163043478260869,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,macro_f1,0.2030888593411361,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,macro_auc,0.7619480072606903,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,top3_accuracy,0.5027173913043478,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,top5_accuracy,0.6880434782608695,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Cartilage,0.2180094786729857,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Ciliopathy,0.1818181818181818,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Cohesinopathy,0.1348314606741573,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Connective Tissue,0.2222222222222222,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Control,0.5054945054945055,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::DNA Repair,0.3728813559322034,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Deletion,0.06875,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Duplication,0.1092896174863388,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Ectodermal,0.1794871794871795,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Growth,0.21875,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Imprinting,0.2342342342342342,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Lysozome,0.437956204379562,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Neurocristopathy,0.1325966850828729,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Peroxisome,0.1951219512195122,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Primary Palate,0.1142857142857142,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Rasopathy,0.1268292682926829,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Sex Chromosome,0.196078431372549,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Trisomy,0.1839080459770115,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,2,f1_class::Uncategorized,0.0261437908496732,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,accuracy,0.2288043478260869,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,macro_f1,0.2149169623164917,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,macro_auc,0.769946000595278,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,top3_accuracy,0.5043478260869565,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,top5_accuracy,0.6940217391304347,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Cartilage,0.215962441314554,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Ciliopathy,0.2302158273381295,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Cohesinopathy,0.1573033707865168,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Connective Tissue,0.2489626556016597,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Control,0.5045045045045045,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::DNA Repair,0.3666666666666666,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Deletion,0.0745341614906832,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Duplication,0.1340782122905028,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Ectodermal,0.2278481012658227,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Growth,0.2222222222222222,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Imprinting,0.2342342342342342,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Lysozome,0.4285714285714285,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Neurocristopathy,0.1333333333333333,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Peroxisome,0.180327868852459,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Primary Palate,0.1318681318681318,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Rasopathy,0.1347150259067357,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Sex Chromosome,0.1773399014778325,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Trisomy,0.2043010752688172,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,3,f1_class::Uncategorized,0.0764331210191082,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,accuracy,0.2108695652173913,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,macro_f1,0.2001603278193304,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,macro_auc,0.7634723563265008,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,top3_accuracy,0.4891304347826087,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,top5_accuracy,0.6951086956521739,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Cartilage,0.1981132075471698,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Ciliopathy,0.1985815602836879,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Cohesinopathy,0.1420765027322404,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Connective Tissue,0.2448979591836734,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Control,0.4641509433962264,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::DNA Repair,0.3934426229508196,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Deletion,0.0815047021943573,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Duplication,0.0846560846560846,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Ectodermal,0.1866666666666666,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Growth,0.1935483870967742,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Imprinting,0.2110091743119266,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Lysozome,0.3866666666666666,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Neurocristopathy,0.1242937853107344,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Peroxisome,0.1538461538461538,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Primary Palate,0.125,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Rasopathy,0.1352657004830917,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Sex Chromosome,0.2051282051282051,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Trisomy,0.2234042553191489,1840,733
B1_corrected_ts4,pointnet2,softmax,scan,4,f1_class::Uncategorized,0.0507936507936507,1840,733
B1_corrected_ts4,pointnet2,softmax,subject,0,accuracy,0.2687585266030013,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,macro_f1,0.2589850182277371,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,macro_auc,0.8057309740571643,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,top3_accuracy,0.5361527967257844,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,top5_accuracy,0.7312414733969986,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Cartilage,0.2831858407079646,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Ciliopathy,0.2258064516129032,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Cohesinopathy,0.2295081967213114,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Connective Tissue,0.24,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Control,0.5409836065573771,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::DNA Repair,0.5714285714285714,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Deletion,0.058252427184466,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Duplication,0.1111111111111111,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Ectodermal,0.2439024390243902,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Growth,0.3125,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Imprinting,0.2580645161290322,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Lysozome,0.5,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Neurocristopathy,0.1967213114754098,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Peroxisome,0.2325581395348837,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Primary Palate,0.2068965517241379,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Rasopathy,0.1212121212121212,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Sex Chromosome,0.2365591397849462,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Trisomy,0.3333333333333333,733,733
B1_corrected_ts4,pointnet2,softmax,subject,0,f1_class::Uncategorized,0.0186915887850467,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,accuracy,0.2714870395634379,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,macro_f1,0.2574331827083727,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,macro_auc,0.7984424035456016,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,top3_accuracy,0.519781718963165,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,top5_accuracy,0.7107776261937244,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Cartilage,0.3272727272727272,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Ciliopathy,0.2666666666666666,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Cohesinopathy,0.2758620689655172,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Connective Tissue,0.2314049586776859,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Control,0.5333333333333333,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::DNA Repair,0.5454545454545454,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Deletion,0.0396039603960396,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Duplication,0.1311475409836065,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Ectodermal,0.2564102564102564,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Growth,0.2142857142857142,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Imprinting,0.25,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Lysozome,0.4390243902439024,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Neurocristopathy,0.2153846153846154,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Peroxisome,0.1951219512195122,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Primary Palate,0.2307692307692307,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Rasopathy,0.125,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Sex Chromosome,0.2268041237113402,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Trisomy,0.3516483516483517,733,733
B1_corrected_ts4,pointnet2,softmax,subject,1,f1_class::Uncategorized,0.036036036036036,733,733
B1_corrected_ts4,pointnet2,softmax,subject,2,accuracy,0.2578444747612551,733,733
