task,encoder,head,level,metric,n_seeds,mean,seed_sd,seed_min,seed_max,seed_deterministic,boot_mean,boot_ci_lo,boot_ci_hi,n_boot,n_subjects,n_units
B2_corrected,pointnet2,knn11,subject,macro_auc,5,0.8220400216886347,0.00212090842795958,0.8200536831048097,0.8251760286934395,False,0.8393339437270043,0.8038041372414294,0.8799752748266859,2000,169,169
B1_proto_cetrain,pointnet2,softmax,scan,accuracy,5,0.2926086956521739,0.004149697645395896,0.28641304347826085,0.2967391304347826,False,0.29208194272088583,0.2683754435845532,0.31759842692022544,2000,733,1840
B1_proto_cetrain,pointnet2,softmax,scan,macro_f1,5,0.266651575154549,0.005520664371670375,0.25870889073844994,0.27386269184652745,False,0.26143041005332657,0.23195124070786283,0.2905577302869995,2000,733,1840
B1_proto_cetrain,pointnet2,softmax,scan,macro_auc,5,0.7775609849420484,0.0018632841443003891,0.7747259743756414,0.7794350658562648,False,0.778395325893152,0.7538270233651463,0.8010557031603518,2000,733,1840
B1_proto_cetrain,pointnet2,softmax,subject,accuracy,5,0.3358799454297408,0.004565675451754854,0.330150068212824,0.34106412005457026,False,0.3352414733969986,0.30504774897680764,0.3664392905866303,2000,733,733
B1_proto_cetrain,pointnet2,softmax,subject,macro_f1,5,0.32207577028150897,0.011948323721070951,0.3061222040680082,0.33226957106277416,False,0.3160244651489405,0.2793228618497877,0.3528571541597551,2000,733,733
B1_proto_cetrain,pointnet2,softmax,subject,macro_auc,5,0.8148060362338729,0.002542325690004165,0.811910782631937,0.8173908465943274,False,0.8145781241140492,0.7910124351317834,0.837807367214118,2000,733,733
B1_proto_cetrain,pointnet2,proto,scan,accuracy,5,0.26456521739130434,0.0055875274619456,0.25815217391304346,0.2717391304347826,False,0.26413971343714726,0.2407074524289819,0.2893650563793024,2000,733,1840
B1_proto_cetrain,pointnet2,proto,scan,macro_f1,5,0.23669806489438106,0.003909586315211651,0.2301048715829724,0.2397281158392618,False,0.23249339753409426,0.2076837769308233,0.2585641668433826,2000,733,1840
B1_proto_cetrain,pointnet2,proto,scan,macro_auc,5,0.7771522664433659,0.0023801261081071914,0.7735228662672186,0.7800217689903725,False,0.7780683574758157,0.7538928280566287,0.8003482952080118,2000,733,1840
B1_proto_cetrain,pointnet2,proto,subject,accuracy,5,0.3391541609822647,0.009282960892880757,0.32878581173260574,0.3533424283765348,False,0.3387593451568895,0.309406548431105,0.3713574351978171,2000,733,733
B1_proto_cetrain,pointnet2,proto,subject,macro_f1,5,0.32920002833880474,0.010470836196106514,0.3199185707481375,0.34513319450749597,False,0.3230627488292947,0.2847189404604694,0.36185209438468197,2000,733,733
B1_proto_cetrain,pointnet2,proto,subject,macro_auc,5,0.8169970177928872,0.0026296576881694425,0.8147863830340094,0.8213144197753494,False,0.8170296180878213,0.7936367411554243,0.8387265892186367,2000,733,733
B1_proto_cetrain,pointnet2,knn11,scan,accuracy,5,0.27086956521739125,0.004731695404278032,0.26304347826086955,0.27554347826086956,False,0.27110423685930757,0.24440080500238384,0.2977148433305414,2000,733,1840
B1_proto_cetrain,pointnet2,knn11,scan,macro_f1,5,0.177753984322146,0.007193238407526312,0.16663548185508317,0.18492362926967926,False,0.17472845072092144,0.14855995844950573,0.20152880166747486,2000,733,1840
B1_proto_cetrain,pointnet2,knn11,scan,macro_auc,5,0.7383263256483108,0.0015284384633885682,0.7367694357128071,0.7404473574482848,False,0.7386985928525946,0.7201510746989465,0.7570517885190601,2000,733,1840
B1_proto_cetrain,pointnet2,knn11,subject,accuracy,5,0.28240109140518416,0.005457025920873111,0.27694406548431105,0.29058663028649384,False,0.2826839017735334,0.25265347885402456,0.3110504774897681,2000,733,733
B1_proto_cetrain,pointnet2,knn11,subject,macro_f1,5,0.19590480184814402,0.011705579093722874,0.17905274085070816,0.20908485741850072,False,0.19020283485997663,0.15435891606979932,0.22584244827634684,2000,733,733
B1_proto_cetrain,pointnet2,knn11,subject,macro_auc,5,0.7686233926218753,0.0019075669585356262,0.7664902040863095,0.7704467936438618,False,0.7687088464441635,0.7493508625901865,0.7863790301291076,2000,733,733
B2_proto_cetrain,pointnet2,softmax,scan,accuracy,5,0.30568421052631584,0.008981359582190115,0.2905263157894737,0.3136842105263158,False,0.3054659385418749,0.2557167293876154,0.3575903932660851,2000,169,475
B2_proto_cetrain,pointnet2,softmax,scan,macro_f1,5,0.23770947757462674,0.010134769758169012,0.22186639716334125,0.24921969482926076,False,0.24126291592869115,0.19892735189733451,0.2850054416782388,2000,169,475
B2_proto_cetrain,pointnet2,softmax,scan,macro_auc,5,0.8315206987389063,0.0033581674593552158,0.8282979937637004,0.836225726106932,False,0.8387838862419393,0.8118104692202677,0.8649406502469684,2000,169,475
B2_proto_cetrain,pointnet2,softmax,subject,accuracy,5,0.4118343195266272,0.019890812205883568,0.3905325443786982,0.4378698224852071,False,0.41174733727810653,0.34437869822485206,0.4781065088757396,2000,169,169
B2_proto_cetrain,pointnet2,softmax,subject,macro_f1,5,0.28902385975662703,0.018029437443407164,0.2722863153240935,0.3178119038584155,False,0.29567460932420553,0.2379188093153249,0.35548913325244136,2000,169,169
B2_proto_cetrain,pointnet2,softmax,subject,macro_auc,5,0.8864566775401272,0.003391802154470053,0.881884971078705,0.8909474691380711,False,0.888914732002188,0.8626031623419274,0.9140744619289242,2000,169,169
B2_proto_cetrain,pointnet2,proto,scan,accuracy,5,0.3141052631578948,0.0054493385707557115,0.30736842105263157,0.32,False,0.31386674590822167,0.2665296427805239,0.36237180453232176,2000,169,475
B2_proto_cetrain,pointnet2,proto,scan,macro_f1,5,0.2578661697179462,0.005024525926532488,0.2505398255780651,0.26425800792537546,False,0.2614839328464122,0.220239904763392,0.3054190984708129,2000,169,475
B2_proto_cetrain,pointnet2,proto,scan,macro_auc,5,0.844599335987346,0.002367040540299044,0.8407936455318693,0.8471722209802879,False,0.8516392655524984,0.8258840785835506,0.876539884881172,2000,169,475
B2_proto_cetrain,pointnet2,proto,subject,accuracy,5,0.45207100591715976,0.00990130208916066,0.4378698224852071,0.46153846153846156,False,0.4522248520710059,0.3857988165680474,0.5218934911242603,2000,169,169
B2_proto_cetrain,pointnet2,proto,subject,macro_f1,5,0.3661627535182767,0.012800609919346484,0.34851930468158027,0.3793905765714647,False,0.3657619547941962,0.29849752327464596,0.4355116134461455,2000,169,169
B2_proto_cetrain,pointnet2,proto,subject,macro_auc,5,0.9026490805822742,0.0021777718907112923,0.900851414227959,0.9059426968679775,False,0.9040189539189486,0.8803107273704922,0.9274798021770292,2000,169,169
B2_proto_cetrain,pointnet2,knn11,scan,accuracy,5,0.27915789473684216,0.008099109078598461,0.2673684210526316,0.28842105263157897,False,0.2798186089140501,0.23110938654841093,0.32815053106954933,2000,169,475
B2_proto_cetrain,pointnet2,knn11,scan,macro_f1,5,0.21004479430179052,0.011195444405983723,0.1985252749174228,0.22330682526818235,False,0.21085873844042183,0.17403347540241046,0.2473636554588119,2000,169,475
B2_proto_cetrain,pointnet2,knn11,scan,macro_auc,5,0.7794107153709579,0.0015830875039795002,0.7772029713129801,0.781586779845418,False,0.7969668573412614,0.7669032415503135,0.8290273732428062,2000,169,475
B2_proto_cetrain,pointnet2,knn11,subject,accuracy,5,0.3266272189349112,0.01745311385059483,0.30177514792899407,0.34911242603550297,False,0.32704970414201184,0.26627218934911245,0.38937869822485194,2000,169,169
B2_proto_cetrain,pointnet2,knn11,subject,macro_f1,5,0.23938706642364393,0.017282203935929576,0.21988329727227657,0.25984725055932484,False,0.23908315404330235,0.18910290351284947,0.2920605291514368,2000,169,169
B2_proto_cetrain,pointnet2,knn11,subject,macro_auc,5,0.8329824489345805,0.0028028979173526265,0.8293956353329305,0.8367594171086753,False,0.8475652420084341,0.8158457636115812,0.8827903911543064,2000,169,169
A1,geommlp,softmax,scan,accuracy,1,0.565597667638484,0.0,0.565597667638484,0.565597667638484,True,0.5660864917395529,0.5364431486880467,0.597667638483965,2000,1029,1029
A1,geommlp,softmax,scan,macro_f1,1,0.2772093751769742,0.0,0.2772093751769742,0.2772093751769742,True,0.2769794210777974,0.24647854622747126,0.3116633155246897,2000,1029,1029
A1,geommlp,softmax,scan,macro_auc,1,0.5987632422239528,0.0,0.5987632422239528,0.5987632422239528,True,0.5988902198111099,0.5551392795752618,0.6399584130585616,2000,1029,1029
A1,pointnet,softmax,scan,accuracy,1,0.7473275024295433,0.0,0.7473275024295433,0.7473275024295433,True,0.7473605442176872,0.7201166180758017,0.7745383867832848,2000,1029,1029
A1,pointnet,softmax,scan,macro_f1,1,0.23480894354616305,0.0,0.23480894354616305,0.23480894354616305,True,0.23470014481729395,0.22165660388485645,0.24878522996513397,2000,1029,1029
A1,pointnet,softmax,scan,macro_auc,1,0.5051097463777534,0.0,0.5051097463777534,0.5051097463777534,True,0.5046895893666151,0.46605885992540386,0.5459828408847897,2000,1029,1029
A1,dgcnn,softmax,scan,accuracy,1,0.7677356656948494,0.0,0.7677356656948494,0.7677356656948494,True,0.7677244897959183,0.7424684159378037,0.7949465500485908,2000,1029,1029
A1,dgcnn,softmax,scan,macro_f1,1,0.2607658137016918,0.0,0.2607658137016918,0.2607658137016918,True,0.2603162222484612,0.23850758395347843,0.2861308180678474,2000,1029,1029
A1,dgcnn,softmax,scan,macro_auc,1,0.5509136999136456,0.0,0.5509136999136456,0.5509136999136456,True,0.5508990829506845,0.5101888940375554,0.5911463077918703,2000,1029,1029
A1,pointnet2,softmax,scan,accuracy,5,0.7306122448979592,0.004630176579036593,0.7259475218658892,0.7356656948493683,False,0.7304085519922255,0.706511175898931,0.7529689018464528,2000,1029,1029
A1,pointnet2,softmax,scan,macro_f1,5,0.25527324675250873,0.0023332332937618396,0.25283283555072855,0.2583513608693465,False,0.25491780034548156,0.2431039120183014,0.2676620133871131,2000,1029,1029
A1,pointnet2,softmax,scan,macro_auc,5,0.5730195884399846,0.012830681998668055,0.5506229567642256,0.5815674216230599,False,0.5741133398850656,0.5372684317510477,0.609059751129266,2000,1029,1029
A1_S1,geommlp,softmax,scan,accuracy,1,0.05344995140913508,0.0,0.05344995140913508,0.05344995140913508,True,0.05366375121477162,0.04081632653061224,0.06805150631681231,2000,1029,1029
A1_S1,geommlp,softmax,scan,macro_f1,1,0.07100663127395326,0.0,0.07100663127395326,0.07100663127395326,True,0.07117497237931966,0.05438196287777365,0.08924154822873348,2000,1029,1029
A1_S1,geommlp,softmax,scan,macro_auc,1,0.5245231291466333,0.0,0.5245231291466333,0.5245231291466333,True,0.5251302432718417,0.4830804529865063,0.5681551661813414,2000,1029,1029
A1_S1,pointnet,softmax,scan,accuracy,1,0.042759961127308066,0.0,0.042759961127308066,0.042759961127308066,True,0.042668124392614186,0.031098153547133137,0.05539358600583091,2000,1029,1029
A1_S1,pointnet,softmax,scan,macro_f1,1,0.056095697845758866,0.0,0.056095697845758866,0.056095697845758866,True,0.0558753969950123,0.03928083568035832,0.0731385984156596,2000,1029,1029
A1_S1,pointnet,softmax,scan,macro_auc,1,0.4863914661471924,0.0,0.4863914661471924,0.4863914661471924,True,0.4864510437310958,0.4492431939803999,0.5255646404820267,2000,1029,1029
A1_S1,dgcnn,softmax,scan,accuracy,1,0.027210884353741496,0.0,0.027210884353741496,0.027210884353741496,True,0.027154033041788147,0.01749271137026239,0.037900874635568516,2000,1029,1029
A1_S1,dgcnn,softmax,scan,macro_f1,1,0.020848288205511052,0.0,0.020848288205511052,0.020848288205511052,True,0.020814193639091646,0.012874845874991341,0.03015660499837715,2000,1029,1029
A1_S1,dgcnn,softmax,scan,macro_auc,1,0.4908951526395585,0.0,0.4908951526395585,0.4908951526395585,True,0.49066959189044035,0.45427917244561894,0.532066019641622,2000,1029,1029
A1_S1,pointnet2,softmax,scan,accuracy,5,0.02429543245869776,0.0009718172983479104,0.023323615160349854,0.025267249757045675,False,0.024231972789115645,0.01554907677356657,0.03362973760932942,2000,1029,1029
A1_S1,pointnet2,softmax,scan,macro_f1,5,0.019291602268515732,0.0027919962979120346,0.015471181459961264,0.022167817387628574,False,0.019126316939979376,0.012051230331079467,0.027014593620673707,2000,1029,1029
A1_S1,pointnet2,softmax,scan,macro_auc,5,0.49543689076387043,0.01359649811925742,0.48434869077038634,0.5112240865371824,False,0.4948060304345723,0.45502915015365136,0.5330845047098685,2000,1029,1029
A1_S2,geommlp,softmax,scan,accuracy,1,0.6122448979591837,0.0,0.6122448979591837,0.6122448979591837,True,0.6121637512147717,0.5801749271137027,0.641399416909621,2000,1029,1029
A1_S2,geommlp,softmax,scan,macro_f1,1,0.2859626281521487,0.0,0.2859626281521487,0.2859626281521487,True,0.2852921732150485,0.2573459999439042,0.3151463144998658,2000,1029,1029
A1_S2,geommlp,softmax,scan,macro_auc,1,0.5881345449102399,0.0,0.5881345449102399,0.5881345449102399,True,0.5878891170051668,0.5454193581105353,0.6303732887816417,2000,1029,1029
A1_S2,pointnet,softmax,scan,accuracy,1,0.7298347910592808,0.0,0.7298347910592808,0.7298347910592808,True,0.7298950437317784,0.7016520894071915,0.7570456754130224,2000,1029,1029
A1_S2,pointnet,softmax,scan,macro_f1,1,0.25075538623226484,0.0,0.25075538623226484,0.25075538623226484,True,0.2506110765053164,0.23418522378620696,0.26814698631248507,2000,1029,1029
A1_S2,pointnet,softmax,scan,macro_auc,1,0.5057273967874045,0.0,0.5057273967874045,0.5057273967874045,True,0.5059071049069163,0.4640560472013752,0.5469182585515264,2000,1029,1029
A1_S2,dgcnn,softmax,scan,accuracy,1,0.5267249757045676,0.0,0.5267249757045676,0.5267249757045676,True,0.5264893100097181,0.4956268221574344,0.5568513119533528,2000,1029,1029
A1_S2,dgcnn,softmax,scan,macro_f1,1,0.24786659673890354,0.0,0.24786659673890354,0.24786659673890354,True,0.2469154203374488,0.22370410024624804,0.2742214989056415,2000,1029,1029
A1_S2,dgcnn,softmax,scan,macro_auc,1,0.5531005583053721,0.0,0.5531005583053721,0.5531005583053721,True,0.5529978852887282,0.5109563464129085,0.5971127269034509,2000,1029,1029
A1_S2,pointnet2,softmax,scan,accuracy,5,0.629737609329446,0.007682890330826937,0.620019436345967,0.6375121477162293,False,0.6293944606413994,0.6021379980563654,0.6563654033041788,2000,1029,1029
A1_S2,pointnet2,softmax,scan,macro_f1,5,0.2530047274489859,0.015783828679368103,0.2296892230576441,0.2710058025120901,False,0.2522147411287399,0.2323335455265217,0.2733658901057118,2000,1029,1029
A1_S2,pointnet2,softmax,scan,macro_auc,5,0.5078041532850049,0.010008227516634301,0.49140791347493457,0.5159228770554709,False,0.5075301235442141,0.4644014318592755,0.5467724408784341,2000,1029,1029
A1_S3,geommlp,softmax,scan,accuracy,1,0.04956268221574344,0.0,0.04956268221574344,0.04956268221574344,True,0.049565597667638475,0.0369290573372206,0.0641399416909621,2000,1029,1029
A1_S3,geommlp,softmax,scan,macro_f1,1,0.06687905797667718,0.0,0.06687905797667718,0.06687905797667718,True,0.06680794729267636,0.05047924283639016,0.0855199460646383,2000,1029,1029
A1_S3,geommlp,softmax,scan,macro_auc,1,0.524832678351045,0.0,0.524832678351045,0.524832678351045,True,0.5249084594906419,0.48588115048539515,0.5647160818263754,2000,1029,1029
A1_S3,pointnet,softmax,scan,accuracy,1,0.03012633624878523,0.0,0.03012633624878523,0.03012633624878523,True,0.030077745383867833,0.02040816326530612,0.04081632653061224,2000,1029,1029
A1_S3,pointnet,softmax,scan,macro_f1,1,0.030055722963600706,0.0,0.030055722963600706,0.030055722963600706,True,0.030048259770017977,0.017359863865521956,0.04438721741224067,2000,1029,1029
A1_S3,pointnet,softmax,scan,macro_auc,1,0.5155512472253085,0.0,0.5155512472253085,0.5155512472253085,True,0.5155201833380751,0.4793966316363909,0.549133268943674,2000,1029,1029
A1_S3,dgcnn,softmax,scan,accuracy,1,0.027210884353741496,0.0,0.027210884353741496,0.027210884353741496,True,0.027110301263362488,0.01749271137026239,0.037900874635568516,2000,1029,1029
A1_S3,dgcnn,softmax,scan,macro_f1,1,0.022136168152961107,0.0,0.022136168152961107,0.022136168152961107,True,0.02201085184998581,0.01341838794082408,0.03198150212046974,2000,1029,1029
A1_S3,dgcnn,softmax,scan,macro_auc,1,0.4876045627743366,0.0,0.4876045627743366,0.4876045627743366,True,0.48801962661866344,0.4497914482190783,0.5268043652518383,2000,1029,1029
A1_S3,pointnet2,softmax,scan,accuracy,5,0.02565597667638484,0.0018944206695449873,0.022351797862001945,0.027210884353741496,False,0.02554042759961127,0.016909620991253642,0.035179786200194366,2000,1029,1029
A1_S3,pointnet2,softmax,scan,macro_f1,5,0.021577688379437625,0.003181425336742568,0.015895508000771157,0.023252688172043012,False,0.021202382092824927,0.011806578792482716,0.033645055313151144,2000,1029,1029
A1_S3,pointnet2,softmax,scan,macro_auc,5,0.5096617246220454,0.008213184838936242,0.5001959521007932,0.519961372163135,False,0.5096254048797798,0.46849951646879684,0.5499253628548889,2000,1029,1029
A2,geommlp,softmax,scan,accuracy,1,0.6854368932038835,0.0,0.6854368932038835,0.6854368932038835,True,0.6851864077669902,0.6563106796116505,0.7126213592233009,2000,1030,1030
A2,geommlp,softmax,scan,macro_f1,1,0.5507293983338808,0.0,0.5507293983338808,0.5507293983338808,True,0.5503275527115808,0.516624002925326,0.5830870898788768,2000,1030,1030
A2,geommlp,softmax,scan,macro_auc,1,0.6488149688149688,0.0,0.6488149688149688,0.6488149688149688,True,0.6481141538197901,0.6055234232553836,0.6903097804688622,2000,1030,1030
A2,pointnet,softmax,scan,accuracy,1,0.7737864077669903,0.0,0.7737864077669903,0.7737864077669903,True,0.7733674757281553,0.7466019417475728,0.7980582524271844,2000,1030,1030
A2,pointnet,softmax,scan,macro_f1,1,0.5110975299210594,0.0,0.5110975299210594,0.5110975299210594,True,0.5104602138745181,0.47927718464463215,0.5431804130468361,2000,1030,1030
A2,pointnet,softmax,scan,macro_auc,1,0.5430993123300816,0.0,0.5430993123300816,0.5430993123300816,True,0.5417754000404342,0.4981955272371116,0.5869322052932882,2000,1030,1030
A2,dgcnn,softmax,scan,accuracy,1,0.8116504854368932,0.0,0.8116504854368932,0.8116504854368932,True,0.8111674757281553,0.7883495145631068,0.8349514563106796,2000,1030,1030
A2,dgcnn,softmax,scan,macro_f1,1,0.6979179894659822,0.0,0.6979179894659822,0.6979179894659822,True,0.6970181582520786,0.6619725354375,0.732034638153635,2000,1030,1030
A2,dgcnn,softmax,scan,macro_auc,1,0.805117543579082,0.0,0.805117543579082,0.805117543579082,True,0.8043375262508086,0.7695066638999666,0.8370501133873516,2000,1030,1030
A2,pointnet2,softmax,scan,accuracy,5,0.8295145631067962,0.005768330399034152,0.8213592233009709,0.8359223300970874,False,0.8290556310679612,0.8081504854368932,0.8499029126213593,2000,1030,1030
A2,pointnet2,softmax,scan,macro_f1,5,0.7351856475578376,0.004396225333961011,0.7286741799523547,0.7393268051472736,False,0.7344503705408638,0.7047044597942594,0.7636975070841558,2000,1030,1030
A2,pointnet2,softmax,scan,macro_auc,5,0.8491181832720294,0.002500915554647566,0.8470366224212378,0.8520582120582121,False,0.8485338377808701,0.8206812257831,0.8766639626438031,2000,1030,1030
B2_r2,geommlp,softmax,scan,accuracy,1,0.14323607427055704,0.0,0.14323607427055704,0.14323607427055704,True,0.14280090152270034,0.09819121447028424,0.1932377298745585,2000,149,377
B2_r2,geommlp,softmax,scan,macro_f1,1,0.12755961092388426,0.0,0.12755961092388426,0.12755961092388426,True,0.12162573419528519,0.0838651695371339,0.16170518581902882,2000,149,377
B2_r2,geommlp,softmax,scan,macro_auc,1,0.7155326227828186,0.0,0.7155326227828186,0.7155326227828186,True,0.7174299732055477,0.6740251817017392,0.7592061028649952,2000,149,377
B2_r2,geommlp,softmax,subject,accuracy,1,0.18791946308724833,0.0,0.18791946308724833,0.18791946308724833,True,0.18738926174496645,0.12751677852348994,0.2483221476510067,2000,149,149
B2_r2,geommlp,softmax,subject,macro_f1,1,0.1841342379570943,0.0,0.1841342379570943,0.1841342379570943,True,0.1726970553365947,0.11331369300419221,0.23331938571329805,2000,149,149
B2_r2,geommlp,softmax,subject,macro_auc,1,0.7504038309798168,0.0,0.7504038309798168,0.7504038309798168,True,0.75053803466035,0.703562838911181,0.7954747034389296,2000,149,149
B2_r2,geommlp,proto,scan,accuracy,1,0.15119363395225463,0.0,0.15119363395225463,0.15119363395225463,True,0.15068875299497184,0.10462029362035548,0.2,2000,149,377
B2_r2,geommlp,proto,scan,macro_f1,1,0.13258101233872266,0.0,0.13258101233872266,0.13258101233872266,True,0.12628410976987495,0.0896307984594071,0.16590330669360118,2000,149,377
B2_r2,geommlp,proto,scan,macro_auc,1,0.7040899070373365,0.0,0.7040899070373365,0.7040899070373365,True,0.7067281371236789,0.6636591875238891,0.7475543769788134,2000,149,377
B2_r2,geommlp,proto,subject,accuracy,1,0.16778523489932887,0.0,0.16778523489932887,0.16778523489932887,True,0.16735234899328857,0.10738255033557047,0.22818791946308725,2000,149,149
B2_r2,geommlp,proto,subject,macro_f1,1,0.15825971414206708,0.0,0.15825971414206708,0.15825971414206708,True,0.14995485327967356,0.09941179834227491,0.2032079427666936,2000,149,149
B2_r2,geommlp,proto,subject,macro_auc,1,0.7418953789002231,0.0,0.7418953789002231,0.7418953789002231,True,0.742066426677198,0.6933309477737665,0.7855805015485122,2000,149,149
B2_r2,geommlp,knn11,scan,accuracy,1,0.14854111405835543,0.0,0.14854111405835543,0.14854111405835543,True,0.14773069794807203,0.09969987170087977,0.19901778822642133,2000,149,377
B2_r2,geommlp,knn11,scan,macro_f1,1,0.10255590472392506,0.0,0.10255590472392506,0.10255590472392506,True,0.09790236986121946,0.06673542608283888,0.1309964084034188,2000,149,377
B2_r2,geommlp,knn11,scan,macro_auc,1,0.6354197804035436,0.0,0.6354197804035436,0.6354197804035436,True,0.637510520551323,0.5949771313815101,0.6778170612992631,2000,149,377
B2_r2,geommlp,knn11,subject,accuracy,1,0.1610738255033557,0.0,0.1610738255033557,0.1610738255033557,True,0.16115771812080534,0.10738255033557047,0.2214765100671141,2000,149,149
B2_r2,geommlp,knn11,subject,macro_f1,1,0.11601678088734724,0.0,0.11601678088734724,0.11601678088734724,True,0.11118548802277858,0.07180229259461353,0.15593730289975435,2000,149,149
B2_r2,geommlp,knn11,subject,macro_auc,1,0.6643243598395747,0.0,0.6643243598395747,0.6643243598395747,True,0.6650425023982665,0.6141401378738397,0.7134695866294243,2000,149,149
B2_r2,pointnet,softmax,scan,accuracy,1,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,True,0.2068431507946717,0.15364546962290504,0.2638899071358749,2000,149,377
B2_r2,pointnet,softmax,scan,macro_f1,1,0.19772704381972414,0.0,0.19772704381972414,0.19772704381972414,True,0.18659840699732871,0.14092218678633353,0.23267084981909028,2000,149,377
B2_r2,pointnet,softmax,scan,macro_auc,1,0.7590965218175425,0.0,0.7590965218175425,0.7590965218175425,True,0.7579017244409356,0.7213322974379499,0.7936448197558675,2000,149,377
B2_r2,pointnet,softmax,subject,accuracy,1,0.2080536912751678,0.0,0.2080536912751678,0.2080536912751678,True,0.20866442953020134,0.1476510067114094,0.2751677852348993,2000,149,149
B2_r2,pointnet,softmax,subject,macro_f1,1,0.18957249363983109,0.0,0.18957249363983109,0.18957249363983109,True,0.18107702739348344,0.12682013220088878,0.23813875441984167,2000,149,149
B2_r2,pointnet,softmax,subject,macro_auc,1,0.7840987226529403,0.0,0.7840987226529403,0.7840987226529403,True,0.7841581366556315,0.7457974565515946,0.8211503544690607,2000,149,149
B2_r2,pointnet,proto,scan,accuracy,1,0.20954907161803712,0.0,0.20954907161803712,0.20954907161803712,True,0.2083896258856884,0.15315018184411322,0.26628933674097793,2000,149,377
B2_r2,pointnet,proto,scan,macro_f1,1,0.19155627111582382,0.0,0.19155627111582382,0.19155627111582382,True,0.18076439293535754,0.13550996932090983,0.22441784373070459,2000,149,377
B2_r2,pointnet,proto,scan,macro_auc,1,0.7618285939061854,0.0,0.7618285939061854,0.7618285939061854,True,0.7604175424939876,0.7242218922887493,0.795166141197359,2000,149,377
B2_r2,pointnet,proto,subject,accuracy,1,0.2080536912751678,0.0,0.2080536912751678,0.2080536912751678,True,0.20745973154362418,0.14093959731543623,0.2751677852348993,2000,149,149
B2_r2,pointnet,proto,subject,macro_f1,1,0.2074949356199356,0.0,0.2074949356199356,0.2074949356199356,True,0.19646473745156726,0.13733186262720573,0.25579353564938556,2000,149,149
B2_r2,pointnet,proto,subject,macro_auc,1,0.7816398524598583,0.0,0.7816398524598583,0.7816398524598583,True,0.7818326041537615,0.7433062898294787,0.8181908260194073,2000,149,149
B2_r2,pointnet,knn11,scan,accuracy,1,0.21485411140583555,0.0,0.21485411140583555,0.21485411140583555,True,0.21410126463505819,0.1576083063410988,0.2736980609418282,2000,149,377
B2_r2,pointnet,knn11,scan,macro_f1,1,0.17134547445549134,0.0,0.17134547445549134,0.17134547445549134,True,0.1619945031297762,0.12246168486562507,0.20095611271164415,2000,149,377
B2_r2,pointnet,knn11,scan,macro_auc,1,0.6915015716891042,0.0,0.6915015716891042,0.6915015716891042,True,0.6929418354580048,0.6546656507647373,0.7288270098672022,2000,149,377
B2_r2,pointnet,knn11,subject,accuracy,1,0.22818791946308725,0.0,0.22818791946308725,0.22818791946308725,True,0.22809395973154364,0.15436241610738255,0.2954697986577172,2000,149,149
B2_r2,pointnet,knn11,subject,macro_f1,1,0.2160230573710966,0.0,0.2160230573710966,0.2160230573710966,True,0.20330693811710443,0.13848686619775935,0.26809819532283524,2000,149,149
B2_r2,pointnet,knn11,subject,macro_auc,1,0.7131036646110913,0.0,0.7131036646110913,0.7131036646110913,True,0.7138640293519766,0.6743139904937847,0.7526451561863792,2000,149,149
B2_r2,dgcnn,softmax,scan,accuracy,1,0.30238726790450926,0.0,0.30238726790450926,0.30238726790450926,True,0.3013816596423361,0.23746254639774605,0.36338815932512936,2000,149,377
B2_r2,dgcnn,softmax,scan,macro_f1,1,0.2750121800213711,0.0,0.2750121800213711,0.2750121800213711,True,0.26169002651071976,0.20547439029708914,0.31650275294789726,2000,149,377
B2_r2,dgcnn,softmax,scan,macro_auc,1,0.830205724913507,0.0,0.830205724913507,0.830205724913507,True,0.8323896523303744,0.7988321835145177,0.8676638641386301,2000,149,377
B2_r2,dgcnn,softmax,subject,accuracy,1,0.3624161073825503,0.0,0.3624161073825503,0.3624161073825503,True,0.3622852348993289,0.28859060402684567,0.4429530201342282,2000,149,149
B2_r2,dgcnn,softmax,subject,macro_f1,1,0.32494192682264766,0.0,0.32494192682264766,0.32494192682264766,True,0.310980533979653,0.24302060806279915,0.38407630800473486,2000,149,149
B2_r2,dgcnn,softmax,subject,macro_auc,1,0.866479144993872,0.0,0.866479144993872,0.866479144993872,True,0.8665927531917567,0.8330596372219444,0.8993213359198058,2000,149,149
B2_r2,dgcnn,proto,scan,accuracy,1,0.2838196286472148,0.0,0.2838196286472148,0.2838196286472148,True,0.2826773976523047,0.21832642105106403,0.3478363171355498,2000,149,377
B2_r2,dgcnn,proto,scan,macro_f1,1,0.24953688827507461,0.0,0.24953688827507461,0.24953688827507461,True,0.23854214259547032,0.18825541233186396,0.28739299044980965,2000,149,377
B2_r2,dgcnn,proto,scan,macro_auc,1,0.8236118551469653,0.0,0.8236118551469653,0.8236118551469653,True,0.8254084416493024,0.7924355380473228,0.8585863020773016,2000,149,377
B2_r2,dgcnn,proto,subject,accuracy,1,0.348993288590604,0.0,0.348993288590604,0.348993288590604,True,0.34867114093959733,0.2751677852348993,0.4228187919463087,2000,149,149
B2_r2,dgcnn,proto,subject,macro_f1,1,0.35069439683410275,0.0,0.35069439683410275,0.35069439683410275,True,0.335787051952198,0.265156115542574,0.41210232424846394,2000,149,149
