task,encoder,head,level,metric,n_seeds,mean,seed_sd,seed_min,seed_max,seed_deterministic,boot_mean,boot_ci_lo,boot_ci_hi,n_boot,n_subjects,n_units
C_corrected_ts2,dgcnn,softmax,scan,accuracy,1,0.8837592745259687,0.0,0.8837592745259687,0.8837592745259687,True,0.8836323211444693,0.8707735206471481,0.8959242226858153,2000,2658,3639
C_corrected_ts2,dgcnn,softmax,scan,macro_f1,1,0.8817702196322342,0.0,0.8817702196322342,0.8817702196322342,True,0.8815269112646208,0.8681758671521115,0.8942065028307101,2000,2658,3639
C_corrected_ts2,dgcnn,softmax,scan,macro_auc,1,0.9535061946385824,0.0,0.9535061946385824,0.9535061946385824,True,0.9534400297151208,0.9453822678890316,0.9611582630721032,2000,2658,3639
C_corrected_ts2,dgcnn,softmax,subject,accuracy,1,0.8863807373965388,0.0,0.8863807373965388,0.8863807373965388,True,0.8861803987960872,0.8739653875094056,0.8972911963882618,2000,2658,2658
C_corrected_ts2,dgcnn,softmax,subject,macro_f1,1,0.8594209385947769,0.0,0.8594209385947769,0.8594209385947769,True,0.8590396552086738,0.8443155665605357,0.8736781731740019,2000,2658,2658
C_corrected_ts2,dgcnn,softmax,subject,macro_auc,1,0.949151934750592,0.0,0.949151934750592,0.949151934750592,True,0.9490381932834212,0.9400217519338788,0.9569798492516484,2000,2658,2658
C_corrected_ts2,pointnet2,softmax,scan,accuracy,5,0.90612805715856,0.0041973512470728,0.8999725199230558,0.9106897499312998,False,0.9061504617061672,0.8958656133442506,0.9162488662573532,2000,2658,3639
C_corrected_ts2,pointnet2,softmax,scan,macro_f1,5,0.9032192332038176,0.0042749434661431,0.896932202566883,0.9077650492882894,False,0.9031321242453152,0.8920905631386753,0.9135197380898984,2000,2658,3639
C_corrected_ts2,pointnet2,softmax,scan,macro_auc,5,0.9620025199793482,0.0004675800739678,0.9613652870359612,0.9624759325197246,False,0.9620159841894108,0.9546040540476062,0.96878545205687,2000,2658,3639
C_corrected_ts2,pointnet2,softmax,subject,accuracy,5,0.912565838976674,0.0036340077173945,0.9078254326561324,0.9172310007524456,False,0.9125418359668924,0.9027840481565086,0.9218209179834462,2000,2658,2658
C_corrected_ts2,pointnet2,softmax,subject,macro_f1,5,0.8860224195016638,0.0045069108037227,0.8801652854541624,0.891416487848139,False,0.8858538432153428,0.8734433671162405,0.898061700526967,2000,2658,2658
C_corrected_ts2,pointnet2,softmax,subject,macro_auc,5,0.9578968142772588,0.0008710942036431,0.9568610867438728,0.9592405201281518,False,0.9578510989893968,0.9503343316764344,0.964943866109806,2000,2658,2658
C_corrected_ts3,geommlp,softmax,scan,accuracy,1,0.8507831821929102,0.0,0.8507831821929102,0.8507831821929102,True,0.8507787003621681,0.8355730318443167,0.8662844251728583,2000,2658,3639
C_corrected_ts3,geommlp,softmax,scan,macro_f1,1,0.8475990203341215,0.0,0.8475990203341215,0.8475990203341215,True,0.8474495622699364,0.8312834754980802,0.8636233155015014,2000,2658,3639
C_corrected_ts3,geommlp,softmax,scan,macro_auc,1,0.9128435692997428,0.0,0.9128435692997428,0.9128435692997428,True,0.9127942296706388,0.9005190695451293,0.9244092485008204,2000,2658,3639
C_corrected_ts3,geommlp,softmax,subject,accuracy,1,0.8630549285176825,0.0,0.8630549285176825,0.8630549285176825,True,0.8631237772761474,0.8502633559066968,0.8762227238525206,2000,2658,2658
C_corrected_ts3,geommlp,softmax,subject,macro_f1,1,0.8223764361168941,0.0,0.8223764361168941,0.8223764361168941,True,0.8223100873574604,0.8061952592507705,0.8386139276184151,2000,2658,2658
C_corrected_ts3,geommlp,softmax,subject,macro_auc,1,0.8999149117987265,0.0,0.8999149117987265,0.8999149117987265,True,0.8999048148364452,0.8866702106082454,0.9123306289655494,2000,2658,2658
C_corrected_ts3,pointnet,softmax,scan,accuracy,1,0.8768892552899148,0.0,0.8768892552899148,0.8768892552899148,True,0.8768698119923557,0.863698571973899,0.8899902075316107,2000,2658,3639
C_corrected_ts3,pointnet,softmax,scan,macro_f1,1,0.8731719582218781,0.0,0.8731719582218781,0.8731719582218781,True,0.8730188842564564,0.8593171020991353,0.8868416318647059,2000,2658,3639
C_corrected_ts3,pointnet,softmax,scan,macro_auc,1,0.936808535622356,0.0,0.936808535622356,0.936808535622356,True,0.9367604005032016,0.9266077142505148,0.9469341758472896,2000,2658,3639
C_corrected_ts3,pointnet,softmax,subject,accuracy,1,0.881489841986456,0.0,0.881489841986456,0.881489841986456,True,0.8814924755455229,0.8686982693754702,0.8935383747178329,2000,2658,2658
C_corrected_ts3,pointnet,softmax,subject,macro_f1,1,0.8433909569767031,0.0,0.8433909569767031,0.8433909569767031,True,0.843249748796153,0.8272535770674267,0.8590423005782234,2000,2658,2658
C_corrected_ts3,pointnet,softmax,subject,macro_auc,1,0.9269082839912,0.0,0.9269082839912,0.9269082839912,True,0.9269857249204584,0.9156849540047224,0.937590717418333,2000,2658,2658
C_corrected_ts3,dgcnn,softmax,scan,accuracy,1,0.8867820829898324,0.0,0.8867820829898324,0.8867820829898324,True,0.8867186821275377,0.8738419440976242,0.8987423249714135,2000,2658,3639
C_corrected_ts3,dgcnn,softmax,scan,macro_f1,1,0.8822357478099294,0.0,0.8822357478099294,0.8822357478099294,True,0.8820288802609119,0.8684426852665555,0.8948986577643837,2000,2658,3639
C_corrected_ts3,dgcnn,softmax,scan,macro_auc,1,0.955784644900987,0.0,0.955784644900987,0.955784644900987,True,0.95578251490401,0.947897606951306,0.963227933829597,2000,2658,3639
C_corrected_ts3,dgcnn,softmax,subject,accuracy,1,0.9048156508653122,0.0,0.9048156508653122,0.9048156508653122,True,0.904759969902182,0.8935195635816403,0.9153498871331828,2000,2658,2658
C_corrected_ts3,dgcnn,softmax,subject,macro_f1,1,0.8739679733210339,0.0,0.8739679733210339,0.8739679733210339,True,0.8737261451797498,0.8584417868021682,0.8875403766108155,2000,2658,2658
C_corrected_ts3,dgcnn,softmax,subject,macro_auc,1,0.953343059092768,0.0,0.953343059092768,0.953343059092768,True,0.9533265446060384,0.9451152555530428,0.9606106716447708,2000,2658,2658
C_corrected_ts3,pointnet2,softmax,scan,accuracy,5,0.9029953283869196,0.002727319763847,0.9007969222313824,0.907666941467436,False,0.902848954039145,0.8920913621459392,0.9130251064681016,2000,2658,3639
C_corrected_ts3,pointnet2,softmax,scan,macro_f1,5,0.900149777898184,0.0027358962146633,0.8979865276697621,0.9048604946771228,False,0.8998886837287497,0.8886942030480991,0.9106560153405284,2000,2658,3639
C_corrected_ts3,pointnet2,softmax,scan,macro_auc,5,0.9595830043049648,0.0005297941810373,0.9588369201826364,0.9601246352211849,False,0.9595554435275646,0.951761995739414,0.966838584183626,2000,2658,3639
C_corrected_ts3,pointnet2,softmax,subject,accuracy,5,0.9132430398796088,0.0012646904675674,0.9115876598946576,0.9149736644093304,False,0.9130255455229496,0.90285741158766,0.9223476297968396,2000,2658,2658
C_corrected_ts3,pointnet2,softmax,subject,macro_f1,5,0.8889607433968937,0.0013724421811059,0.8871448716709471,0.8908292721224528,False,0.8885600673524263,0.8760410144055054,0.9002569207945765,2000,2658,2658
C_corrected_ts3,pointnet2,softmax,subject,macro_auc,5,0.9574729096872516,0.0008381070344348,0.956551059871219,0.9583975031039268,False,0.9573718921313602,0.9499327503770324,0.9643214994158962,2000,2658,2658
C_corrected_ts4,geommlp,softmax,scan,accuracy,1,0.8507831821929102,0.0,0.8507831821929102,0.8507831821929102,True,0.8507474810718333,0.8359222132423276,0.8653304972938775,2000,2658,3639
C_corrected_ts4,geommlp,softmax,scan,macro_f1,1,0.8465559128107503,0.0,0.8465559128107503,0.8465559128107503,True,0.8463735291222927,0.8302164858425778,0.8620255566935595,2000,2658,3639
C_corrected_ts4,geommlp,softmax,scan,macro_auc,1,0.9136164623739622,0.0,0.9136164623739622,0.9136164623739622,True,0.9137031509970012,0.9012641678792443,0.9251817841553548,2000,2658,3639
C_corrected_ts4,geommlp,softmax,subject,accuracy,1,0.8664409330323551,0.0,0.8664409330323551,0.8664409330323551,True,0.8665150489089541,0.8536493604213694,0.8796087283671934,2000,2658,2658
C_corrected_ts4,geommlp,softmax,subject,macro_f1,1,0.8236769134836082,0.0,0.8236769134836082,0.8236769134836082,True,0.8236340686332408,0.8072744821125447,0.8399330988574193,2000,2658,2658
C_corrected_ts4,geommlp,softmax,subject,macro_auc,1,0.8986001783706231,0.0,0.8986001783706231,0.8986001783706231,True,0.8987744106765133,0.8850297327374964,0.911227762193331,2000,2658,2658
C_corrected_ts4,pointnet,softmax,scan,accuracy,1,0.8749656499038198,0.0,0.8749656499038198,0.8749656499038198,True,0.8749013007671398,0.8619829707916659,0.8880120042258746,2000,2658,3639
C_corrected_ts4,pointnet,softmax,scan,macro_f1,1,0.8702181118294893,0.0,0.8702181118294893,0.8702181118294893,True,0.8700038443696091,0.8557132510666142,0.8836589317661544,2000,2658,3639
C_corrected_ts4,pointnet,softmax,scan,macro_auc,1,0.9379265590042354,0.0,0.9379265590042354,0.9379265590042354,True,0.937871797170332,0.927917717311191,0.947212208770898,2000,2658,3639
C_corrected_ts4,pointnet,softmax,subject,accuracy,1,0.8856282919488337,0.0,0.8856282919488337,0.8856282919488337,True,0.8856363807373966,0.8735797592174567,0.8976674191121143,2000,2658,2658
C_corrected_ts4,pointnet,softmax,subject,macro_f1,1,0.8450669981999339,0.0,0.8450669981999339,0.8450669981999339,True,0.8449288693863327,0.8286049748783602,0.8603368632127011,2000,2658,2658
C_corrected_ts4,pointnet,softmax,subject,macro_auc,1,0.927284340185994,0.0,0.927284340185994,0.927284340185994,True,0.9272723933102406,0.916498774344114,0.9384834598730396,2000,2658,2658
C_corrected_ts4,dgcnn,softmax,scan,accuracy,1,0.8788128606760099,0.0,0.8788128606760099,0.8788128606760099,True,0.8787591922661202,0.8661096839320525,0.8914840998043053,2000,2658,3639
