task,encoder,head,level,seed,metric,value,n_units,n_subjects
XS_fix_GW,pointnet2,softmax,scan,0,macro_auc,0.6286857536316539,744,744
XS_fix_GW,pointnet2,softmax,scan,0,f1_class::Unaffected,0.698284561049445,744,744
XS_fix_GW,pointnet2,softmax,scan,0,f1_class::Cleft Lip,0.08955223880597014,744,744
XS_fix_GW,pointnet2,softmax,scan,0,f1_class::Cleft Palate,0.0916030534351145,744,744
XS_fix_GW,pointnet2,softmax,scan,0,f1_class::Cleft Lip and Palate,0.2608695652173913,744,744
XS_fix_GW,pointnet2,softmax,scan,1,accuracy,0.49731182795698925,744,744
XS_fix_GW,pointnet2,softmax,scan,1,macro_f1,0.25997245207462993,744,744
XS_fix_GW,pointnet2,softmax,scan,1,macro_auc,0.6309700750413371,744,744
XS_fix_GW,pointnet2,softmax,scan,1,f1_class::Unaffected,0.6735537190082644,744,744
XS_fix_GW,pointnet2,softmax,scan,1,f1_class::Cleft Lip,0.058823529411764705,744,744
XS_fix_GW,pointnet2,softmax,scan,1,f1_class::Cleft Palate,0.07407407407407407,744,744
XS_fix_GW,pointnet2,softmax,scan,1,f1_class::Cleft Lip and Palate,0.2334384858044164,744,744
XS_fix_GW,pointnet2,softmax,scan,2,accuracy,0.510752688172043,744,744
XS_fix_GW,pointnet2,softmax,scan,2,macro_f1,0.28236955874757663,744,744
XS_fix_GW,pointnet2,softmax,scan,2,macro_auc,0.6383086948912424,744,744
XS_fix_GW,pointnet2,softmax,scan,2,f1_class::Unaffected,0.6756476683937824,744,744
XS_fix_GW,pointnet2,softmax,scan,2,f1_class::Cleft Lip,0.02857142857142857,744,744
XS_fix_GW,pointnet2,softmax,scan,2,f1_class::Cleft Palate,0.15602836879432624,744,744
XS_fix_GW,pointnet2,softmax,scan,2,f1_class::Cleft Lip and Palate,0.2692307692307692,744,744
XS_fix_GW,pointnet2,softmax,scan,3,accuracy,0.5255376344086021,744,744
XS_fix_GW,pointnet2,softmax,scan,3,macro_f1,0.28543472972421335,744,744
XS_fix_GW,pointnet2,softmax,scan,3,macro_auc,0.6556722263432007,744,744
XS_fix_GW,pointnet2,softmax,scan,3,f1_class::Unaffected,0.6952965235173824,744,744
XS_fix_GW,pointnet2,softmax,scan,3,f1_class::Cleft Lip,0.028169014084507043,744,744
XS_fix_GW,pointnet2,softmax,scan,3,f1_class::Cleft Palate,0.15827338129496402,744,744
XS_fix_GW,pointnet2,softmax,scan,3,f1_class::Cleft Lip and Palate,0.26,744,744
XS_fix_GW,pointnet2,softmax,scan,4,accuracy,0.5188172043010753,744,744
XS_fix_GW,pointnet2,softmax,scan,4,macro_f1,0.28173817629405895,744,744
XS_fix_GW,pointnet2,softmax,scan,4,macro_auc,0.6411742345803512,744,744
XS_fix_GW,pointnet2,softmax,scan,4,f1_class::Unaffected,0.6865364850976362,744,744
XS_fix_GW,pointnet2,softmax,scan,4,f1_class::Cleft Lip,0.06666666666666667,744,744
XS_fix_GW,pointnet2,softmax,scan,4,f1_class::Cleft Palate,0.09722222222222222,744,744
XS_fix_GW,pointnet2,softmax,scan,4,f1_class::Cleft Lip and Palate,0.2765273311897106,744,744
XS_fix_PT,geommlp,softmax,scan,0,accuracy,0.587737843551797,473,473
XS_fix_PT,geommlp,softmax,scan,0,macro_f1,0.26361412555950664,473,473
