task,encoder,head,level,metric,n_seeds,mean,seed_sd,seed_min,seed_max,seed_deterministic,boot_mean,boot_ci_lo,boot_ci_hi,n_boot,n_subjects,n_units
XS_fix_PR,geommlp,softmax,scan,macro_f1,1,0.30481655687832343,0.0,0.30481655687832343,0.30481655687832343,True,0.30503321377203846,0.2561016602779253,0.3568398480420905,2000,589,589
XS_fix_PR,geommlp,softmax,scan,macro_auc,1,0.6214703515140628,0.0,0.6214703515140628,0.6214703515140628,True,0.6224692150784041,0.5745527924218888,0.6710432946000896,2000,589,589
XS_fix_PR,pointnet,softmax,scan,accuracy,1,0.599320882852292,0.0,0.599320882852292,0.599320882852292,True,0.5993276740237691,0.5602716468590832,0.6400679117147708,2000,589,589
XS_fix_PR,pointnet,softmax,scan,macro_f1,1,0.2571210898753531,0.0,0.2571210898753531,0.2571210898753531,True,0.25704393984645946,0.22820359905160337,0.29184180871963106,2000,589,589
XS_fix_PR,pointnet,softmax,scan,macro_auc,1,0.5764239510590535,0.0,0.5764239510590535,0.5764239510590535,True,0.5775128712304551,0.5257150579308962,0.6302859649211573,2000,589,589
XS_fix_PR,dgcnn,softmax,scan,accuracy,1,0.6994906621392191,0.0,0.6994906621392191,0.6994906621392191,True,0.6994719864176571,0.6638370118845501,0.7368421052631579,2000,589,589
XS_fix_PR,dgcnn,softmax,scan,macro_f1,1,0.32875102568700654,0.0,0.32875102568700654,0.32875102568700654,True,0.32793102043461236,0.28752979250450383,0.3745340329730956,2000,589,589
XS_fix_PR,dgcnn,softmax,scan,macro_auc,1,0.7340530135402132,0.0,0.7340530135402132,0.7340530135402132,True,0.7345123619916244,0.6925029104115514,0.7741186611585945,2000,589,589
XS_fix_PR,pointnet2,softmax,scan,accuracy,5,0.6258064516129032,0.00783564058350717,0.6162988115449916,0.6366723259762309,False,0.6261286926994907,0.5911629881154499,0.6614601018675721,2000,589,589
XS_fix_PR,pointnet2,softmax,scan,macro_f1,5,0.3212220669708808,0.00847460102853913,0.3115119300543655,0.3302336239136689,False,0.32030273293403455,0.29081748157798015,0.3530337215238557,2000,589,589
XS_fix_PR,pointnet2,softmax,scan,macro_auc,5,0.7043631891025617,0.006844421036604394,0.6933375395673353,0.7117893433906552,False,0.704405182480065,0.6595538211040924,0.7465868913589635,2000,589,589
XS_fix_GW,geommlp,softmax,scan,accuracy,1,0.3696236559139785,0.0,0.3696236559139785,0.3696236559139785,True,0.36962029569892474,0.33602150537634407,0.4032258064516129,2000,744,744
XS_fix_GW,geommlp,softmax,scan,macro_f1,1,0.2039432378026352,0.0,0.2039432378026352,0.2039432378026352,True,0.20384697917096462,0.178095240999321,0.2310911731980822,2000,744,744
XS_fix_GW,geommlp,softmax,scan,macro_auc,1,0.5168293321220674,0.0,0.5168293321220674,0.5168293321220674,True,0.5171783073558838,0.4739697833411951,0.5603018567143662,2000,744,744
